Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,82944,20
208661552479830,日本財団,Shigeru Fujita,77635,8
664345490331547,ビジネス＋it（Business+it）,ビジネス＋it（Business+it）,75793,5
745139222217087,TRILL - トリル,These ads ran without a disclaimer,64193,5
684161888345926,西日本新聞me,西日本新聞me,32565,16
101701595906601,愛知県選挙管理委員会,愛知県選挙管理委員会,31567,2
106708475612902,愛知県商工会連合会,愛知県商工会連合会,26170,1
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20827,15
475681929154100,国連UNHCR協会,国連UNHCR協会,18393,10
105677869057242,北九州市長選挙2023,北九州市長選挙2023,9601,1
106489258987363,愛知県知事選挙啓発アカウント,名古屋市選挙管理委員会事務局,9134,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7741,1
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,7719,1
102468941548369,宮城県民共済,宮城県民共済,5068,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3040,1
102452195938490,柴田英樹,柴田英樹,2472,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,2418,18
116729377981441,倉敷市未来価値創造人材確保支援事業,株式会社東京リーガルマインド　広島本校,2113,3
109760801771369,橋本 みきひこ,橋本 みきひこ,1773,3
151214938794853,ミエセン,ジャッグジャパン株式会社,1462,9
881025135256351,Japan In-depth,Japan In-depth,1346,7
189704924552265,井林たつのり（衆議院議員）,Tatsunori Ibayashi,1213,1
105546298077716,大阪府地球温暖化防止活動推進センター,大阪府地球温暖化防止活動推進センター,968,1
102250258932424,立憲民主党茨城県第３区総支部,博樹 梶岡,909,4
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,883,1
676655469036670,松下政経塾,松下政経塾,824,3
104533215755145,ZOE_Japan,ZOE Japan,688,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,633,2
102197148967835,新しい自治体財政を考える研究会,新しい自治体財政を考える研究会,630,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,558,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,543,1
1574213032824051,交通事故を検証する。,鶴田 敬治,511,3
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,502,1
489557227903715,伊藤ゆう- 都議会議員／目黒区,伊藤悠,501,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,488,1
379131742205275,女性と子どものエンパワメント関西,特定非営利活動法人 女性と子どものエンパワメント関西,481,1
379131742205275,女性と子どものエンパワメント関西,女性と子どものエンパワメント関西,478,1
130744490327021,相模原市議会議員 阿部よしひろ,阿部 善博,462,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,401,1
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,399,2
1574213032824051,交通事故を検証する。,交通事故を検証する。,363,3
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,363,1
292415550817803,茅ヶ崎テレビ,茅ヶ崎テレビ,333,1
1671853216366712,東こう史ひろ,東猴史紘,319,1
256504371891671,the-issues.jp,株式会社issues,288,2
283372402104435,Autoliv,These ads ran without a disclaimer,225,2
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,175,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,156,3
426981831471929,仙台市議会議員　田村勝,田村勝,114,1
114073698240813,ZEN-unison,These ads ran without a disclaimer,104,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,≤100,1
489109831295084,日本語教師養成講座｜浜松日本語学院,These ads ran without a disclaimer,≤100,1
415342655194947,ISB International School Bangkok,These ads ran without a disclaimer,≤100,2
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,1
105915229076498,Rruz Design & Illustration,These ads ran without a disclaimer,≤100,1
106620807391911,Roche,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100,2
9394693002,Bloomberg,These ads ran without a disclaimer,≤100,1
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,1
