Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),408816,21
103527991214141,Cero DICOM,Cero Dicom,200414,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,176482,5
172277313691851,Chile Liberal,Chile Liberal,133748,4
228557190541436,BancoEstado,BancoEstado,126869,20
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,105225,11
1548643738480723,Asistencia Deudores,Asistencia Deudores,100710,2
105798328215264,Asistencia Familia,Asistencia Familia,90155,6
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,74865,4
580663538777736,Consejo Minero,Feedback Comunicaciones,71231,4
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,5
1409821842658101,Merlín Research,Merlín Research,41590,1
179469489118356,UDLA Chile,UDLA Chile,40983,4
110835964029132,Var Constitucional,Var Constitucional,39670,6
106037731330237,CentroAvance,Centro Avance,38694,5
211676538936148,Fundación Reforestemos,Fundación Reforestemos,37786,3
104487498154013,Agenda Transparencia,Agenda Transparencia,33647,3
243541299064994,Red Biobio,Diarios en red,30283,5
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
372456629467521,Red Los Lagos,Diarios En Red,29441,5
285417644878678,Red Antofagasta,Diarios En Red,29441,5
113838817025219,Coperiodistas,Coperiodistas,29441,3
371453409556353,Red Coquimbo,Diarios en Red,29441,5
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,27759,3
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,26918,5
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,24786,1
102019462029011,V más V,V más V,22746,2
761606963919174,Somos Aclara,Somos Aclara,21164,6
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,21030,2
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,18018,8
1440240282902180,Teck,These ads ran without a disclaimer,17837,1
116896819680750,Flamin hot,These ads ran without a disclaimer,17816,2
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,16528,4
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,15159,4
386423238164424,Enel Chile,Enel Chile,15046,1
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,14963,2
144688392999729,Cimech 3D,These ads ran without a disclaimer,14300,1
26929188652,El Observatodo,MiVoz.cl,13485,36
103463095024719,Curiocity,Curiocíty,13122,2
181189911970230,Alberto Undurraga V,Alberto Undurraga V,12881,1
