Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,4930,6
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,3530,1
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3420,61
654912251187357,Grupa PGE,Grupa PGE,1932,2
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1549,5
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,1508,44
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1321,33
178362315106,European Parliament,European Parliament,1302,13
57544755889,Amnesty International Polska,Amnesty International Polska,1172,28
199877710116314,Patryk Jaki,GRUPA EKR - Patryk Jaki MEP,1022,6
228168274881,wysokieobcasy,wysokieobcasy,1020,22
240730895944771,Fundacja Centrum Solidarności,Fundacja Centrum Solidarności,910,9
95661128574,Radio ESKA,Radio ESKA,816,3
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,773,23
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,766,4
100302862419697,"Wielkopolska, tej",UMWW,609,4
513969188677442,Compassion Polska,Compassion Polska,579,18
109218848183780,Marek Woźniak,UMWW,545,8
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,536,98
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,504,2
366479557203706,Sylwia Majcher,Sylwia Majcher,483,4
273827962690526,Otwarte Klatki,Otwarte Klatki,449,8
74863922834,Krytyka Polityczna,Krytyka Polityczna,432,9
102577288350341,Super Biznes,se.pl,429,5
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,388,3
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,369,10
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,362,2
129996417011607,Marcin OCIEPA,Marcin OCIEPA,336,1
185265414715,Onet,Onet,317,7
50063176484,TVN24,TVN,293,16
142614625077,WWF Polska,WWF Polska,281,6
1683534065241470,OKO.press,OKO.press,264,7
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,256,28
142218132483199,Kasa Stefczyka,Kasa Stefczyka,242,1
