Location name,Amount spent (EUR)
Baden-Württemberg,5338
Bayern,6316
Berlin,21249
Brandenburg,1333
Bremen,626
Hamburg,1737
Hessen,3896
Mecklenburg-Vorpommern,533
Niedersachsen,3590
Nordrhein-Westfalen,9207
Rheinland-Pfalz,2453
Saarland,557
Sachsen,1688
Saxony-Anhalt,715
Schleswig-Holstein,1538
Thüringen,728
Unknown,≤100
