Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,12841,79
102931488739,Platforma Obywatelska,Platforma Obywatelska,5798,26
122074554119,EU Social,EU Social,4699,8
237466786344157,European Movement,European Movement International with Facebook ad credits,2672,4
552661358110680,Krzysztof Kubów Sekretarz Stanu KPRM,Krzysztof Kubów Sekretarz Stanu KPRM,2067,3
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,2011,216
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1625,20
178362315106,European Parliament,European Parliament,1595,7
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1475,3
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,1360,13
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1323,13
57544755889,Amnesty International Polska,Amnesty International Polska,1218,21
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,1176,20
228168274881,wysokieobcasy,wysokieobcasy,1084,17
107023882460931,Aleksandra K. Wiśniewska,odwazyszsie.pl,702,4
339855706171439,Dobra Fabryka,Dobra Fabryka,694,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,662,4
1227194230675141,Pratia,Pratia SA,654,14
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,642,3
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,589,18
107099115544539,Zostań Dłużej,Euvic Media,579,9
199446073725474,BohaterON,Fundacja Sensoria,565,28
1436010186518712,Fundacja Pamięci o Bohaterach Powstania Warszawskiego,Fundacja Pamięci o Bohaterach Powstania Warszawskiego,500,1
1431092387136668,Jan Grabiec,Jan Grabiec,448,1
104442609633150,Lubuskie,Lubuskie,441,7
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,431,12
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,421,63
261539247363970,Andrzej Adamczyk,Andrzej Adamczyk,403,1
513969188677442,Compassion Polska,Compassion Polska,401,8
749393698434460,Jarosław Krajewski,Jarosław Krajewski,383,7
308684629246305,Tomasz Latos,Tomasz Latos,380,9
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,366,5
101861849611988,Nie dla Tuska,Nie dla Tuska,364,9
178415208919146,Suwerenna Polska,Solidarna Polska,357,6
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,355,4
391098174296294,Super Express,se.pl,347,5
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,337,3
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,324,11
169913419732194,Michał Jaros,Michał Jaros,322,4
312204349288060,Mariusz Gosek,Mariusz Gosek,314,8
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",302,15
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,302,6
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,298,4
1221619051205439,Tomasz Daros - Radny Miasta Krakowa,Tomasz Daros - Radny Miasta Krakowa,286,14
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,283,2
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),274,4
100153153026665,Szymon Gajda,Szymon Gajda,271,9
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,263,2
514735281965536,Demagog,Stowarzyszenie Demagog,261,10
2085710635079080,Kuchnia Vikinga  - Catering dietetyczny,These ads ran without a disclaimer,256,1
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,253,28
146599018696771,NATO,NATO,246,1
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,227,2
1683534065241470,OKO.press,OKO.press,227,11
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,218,11
160978464020426,Sławomir Nitras,Sławomir Nitras,211,11
1468635720112377,Bogusław Wontor,Bogusław Wontor,210,1
110058531445574,Janusz Cieszyński,Janusz Cieszyński,208,6
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,5
175284655870082,Robert Kropiwnicki - Poseł na Sejm RP,Robert Kropiwnicki - Poseł na Sejm RP,207,2
106732970691262,Paweł Hreniak - Poseł na Sejm RP,Paweł Hreniak - Poseł na Sejm RP,206,7
340765409708087,Ryszard Madziar,Ryszard Madziar,204,4
154596731319540,Arkadiusz Myrcha,Arkadiusz Myrcha,203,3
254609585192595,Prof. Marek GZIK,Prof. Marek GZIK,199,4
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,195,5
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,195,2
156745028300456,Patryk Jaskulski - Radny Miasta Szczecin,Patryk Jaskulski - Radny Miasta Szczecin,187,5
113143203693,Santander Bank Polska,Santander Bank Polska,186,4
187613920648,Mazowiecka Wspólnota Samorządowa - Bezpartyjni Samorządowcy,Mazowiecka Wspólnota Samorządowa,185,4
163488137165461,E.ON Polska,E.ON Polska,180,26
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,180,7
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,179,2
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,174,5
741818202517114,Anna Paluch,Anna Paluch,173,4
1888407121466741,Dariusz Stefaniuk,Dariusz Stefaniuk,168,4
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,165,1
103008026032250,Piotr Strach,Piotr Strach,159,3
110491392351511,LINK4,LINK4,158,2
376101312892,Miasto Poznań,Miasto Poznań,158,5
122629304433369,Myslowice.Net,Myslowice.Net,157,2
104941046015072,Bezpartyjni Samorządowcy Zachodniopomorskie,Bezpartyjni Samorządowcy - Łączy nas Polska,156,4
1705052356444845,Miejskie Centrum Kultury w Tomaszowie Mazowieckim,These ads ran without a disclaimer,155,1
256314858405394,Paweł Olszewski,Paweł Olszewski,155,3
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,150,14
821489871370233,Rafał Romanowski - Poseł na Sejm RP,Romanowski Rafał,150,10
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,150,8
108470777303042,Robert Popkowski,Robert Popkowski,148,4
134214926657042,Radosław Sikorski,Radosław Sikorski,140,3
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,139,8
306978473587775,Ruch Samorządowy Tak Dla Polski,Ruch Samorządowy Tak Dla Polski,138,3
1475619582764870,Marek Hok - Poseł na Sejm RP,Marek Hok - Poseł na Sejm RP,137,5
203627442993022,Portal Oświatowy,Wiedza i Praktyka,135,2
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,133,2
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,129,12
1592304324409075,Gminny Ośrodek Kultury w Luzinie,Gminny Ośrodek Kultury w Luzinie,128,2
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,128,2
561843337248654,Michał Drewnicki - wiceprzewodniczący Rady Miasta Krakowa,Michał Drewnicki - wiceprzewodniczący Rady Miasta Krakowa,127,2
434225653303734,Fundusze Europejskie dla Mazowsza,Agencja Reklamowa DSK Sp z o.o.,126,4
114018974889363,Stop Lie,Stop Lie,126,8
562637337464327,Popieramy Premiera Mateusza Morawieckiego,Popieramy Premiera Mateusza Morawieckiego,124,2
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,123,2
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,121,5
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,121,4
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,117,2
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,117,1
267686749910602,Piotr Müller,Piotr Müller,114,3
152299864806918,Bartosz Arłukowicz,Bartosz Arłukowicz,114,1
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,113,6
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,113,5
106293734085247,Instytut im. Romana Rybarskiego,Instytut im. Romana Rybarskiego,112,1
989567757830453,WIEŚci z Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,111,1
280696342731,Ministerstwo Klimatu i Środowiska,Ministerstwo Klimatu i Środowiska,110,1
330644215221,Bankier.pl,Bankier.pl,107,6
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,107,1
2320275388297228,Marcin Romanowski,Marcin Romanowski,107,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,106,1
200404253354944,Bartłomiej Wróblewski,Bartłomiej Wróblewski,106,8
395533923834784,PSL Mazowsze,PSL Mazowsze,105,20
108759604928480,Łukasz Osmalak,Łukasz Osmalak,105,2
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,103,2
530684193733422,Marcin Skonieczka,Marcin Skonieczka,103,2
489546604539737,Kazimierz Plocke,Kazimierz Plocke,103,2
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,102,2
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,101,1
102087510135950,Bogdan Klich,Biuro Senatorskie Bogdan Klich,≤100,1
102577288350341,Super Biznes,se.pl,≤100,3
2082007105406716,Grzegorz Małodobry Radny Powiatu Krakowskiego,Grzegorz Małodobry Radny Powiatu Krakowskiego,≤100,2
150609968670955,Jan Dziedziczak,Jan Dziedziczak,≤100,4
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,5
698495676960463,Błażej Poboży,Błażej Poboży,≤100,1
934704640017108,ORLEN,ORLEN S.A.,≤100,1
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100,4
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100,4
100279996071181,Fundacja Activni,Fundacja Activni,≤100,4
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100,20
102320971179320,Radosław Macoń,Radosław Macoń,≤100,1
108365475589868,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,≤100,5
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100,2
174206705974890,Nowa Nadzieja - Opole,Nowa Nadzieja,≤100,1
249822819124990,Longin Bartnik,Nowa Nadzieja,≤100,1
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,≤100,2
471242373013751,Aleksandra Gajewska,Aleksandra Gajewska,≤100,3
735777820136762,Platforma Obywatelska Bydgoszcz,Platforma Obywatelska Bydgoszcz,≤100,1
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100,11
230415296997772,bydgoszcz.pl,bydgoszcz.pl,≤100,2
100302862419697,"Wielkopolska, tej",UMWW,≤100,8
287198384770456,Grzegorz Matusiak - Poseł na Sejm RP,Grzegorz Matusiak - Poseł na Sejm RP,≤100,2
102297229546532,Referendum bytomskie 2023,Biuro Referendalne,≤100,3
1723800101226131,Jakub Mierzejewski,Nowa Nadzieja,≤100,1
218642824935096,Jakub Pietrzak,Jakub Pietrzak,≤100,4
765150530190943,Ireneusz Dzieszko,Ireneusz Dzieszko,≤100,1
1500359650261089,Marcin Gołaszewski,Marcin Gołaszewski,≤100,4
112559801071084,BIO-haterowie,AMPLUS sp. z o.o.,≤100,16
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,≤100,2
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,≤100,3
133112726750279,M jak Mama,Grupa ZPR Media,≤100,3
323818978380073,Stanisław Derehajło,Stanisław Derehajło,≤100,2
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,≤100,4
171404836251745,Marcin Koza Shogun,Polska Liberalna Strajk Przedsiębiorców,≤100,6
582533625218239,Robert Grzechnik,Nowa Nadzieja,≤100,12
396595833765123,Janusz Gromek - Senator RP,Janusz Gromek - Senator RP,≤100,2
419885311534823,Jarosław Gonciarz - Poseł na Sejm RP,Jarosław Gonciarz - Poseł na Sejm RP,≤100,2
109218848183780,Marek Woźniak,UMWW,≤100,8
1435687536687711,Bartosz Kownacki,Bartosz Kownacki,≤100,1
373958380052811,Łukasz Rydzik,Łukasz Rydzik,≤100,4
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100,2
105224125776444,Karol Szymura - Radny Rybnika,Karol Szymura - Radny Miasta Rybnika,≤100,5
755363824547489,Violetta Porowska,Violetta Porowska,≤100,3
495995863791948,Andrzej Kosztowniak,Biuro Poselskie Posła na Sejm RP Andrzeja Kosztowniaka,≤100,3
710703949021669,Marcin Pietras,Marcin Pietras,≤100,2
213034562642258,Dariusz Smoliński,Dariusz Smoliński,≤100,7
268366156599556,Krzysztof Gawkowski,Krzysztof Gawkowski,≤100,2
722625777782250,Joachim Brudziński,Joachim Brudziński,≤100,1
750462061697041,Jan Warzecha,Poseł na Sejm RP Jan Warzecha,≤100,1
1100158536843507,Andrzej Gut-Mostowy,Biuro Poselskie Andrzeja Guta-Mostowego,≤100,1
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100,6
110623255132084,Wiceprezydent Wrocławia Jakub Mazur,Wiceprezydent Wrocławia Jakub Mazur,≤100,4
107782688814910,Ewelina Degowska - Sekretarz Powiatu Warszawskiego Zachodniego,Ewelina Degowska - Sekretarz Powiatu Warszawskiego Zachodniego,≤100,1
199877710116314,Patryk Jaki,Patryk Jaki,≤100,8
113905148397308,Portal Obronny,Se.pl,≤100,3
203217923025182,Księgarnia Artystyczna Bookoff,Księgarnia Artystyczna Bookoff,≤100,10
255100403945,Polityka,Polityka,≤100,3
618179678235315,wschód,wschód,≤100,1
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,≤100,1
26479200307,Polska Akcja Humanitarna (PAH),Polska Akcja Humanitarna (PAH),≤100,3
103726114971605,Bartłomiej Dyba-Bojarski Radny Polska 2050,Bartłomiej Dyba-Bojarski Radny Polska 2050,≤100,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100,1
775650902470313,Szymon Szynkowski vel Sęk,Szymon Szynkowski vel Sęk,≤100,7
374316015936388,"Maria Małgorzata Janyska - polityk, posłanka na Sejm RP",Maria Małgorzata Janyska – Posłanka na Sejm RP,≤100,1
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,≤100,1
285512891655753,Artur Szałabawka,Biuro Poselskie Prawo i Sprawiedliwość Artur Szałabawka,≤100,10
101406175131917,Wierzejki z certyfikatem,IT3,≤100,8
102635655320437,Number Match - Logic Puzzle Game,These ads ran without a disclaimer,≤100,1
108190863892392,Rakowski Tomasz,Rakowski Tomasz,≤100,2
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100,3
104386447842029,Spectrum.direct,Konwersatorium im. Josepha von Eichendorffa - Portal internetowy Spectrum.direct,≤100,1
437629353091694,Tadeusz Woźniak - Poseł na Sejm RP,Tadeusz Woźniak - Poseł na Sejm RP,≤100,1
304324553486898,Paweł Frankiewicz,Paweł Frankiewicz,≤100,2
115651338097958,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,≤100,2
101070361361998,FEGA,Hurtownia Elektryczna Fega,≤100,1
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,1
101446439622877,Izabela Ziętka,Izabela Ziętka,≤100,2
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100,1
226162158731337,Jacek Szaran - radny Rady Miejskiej w Słupsku,Jacek Szaran - radny Rady Miejskiej w Słupsku,≤100,2
