Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
176560205832891,Our SG – Home of Forward SG,Our SG – Home of Forward SG,3847,42
68793499001,UNICEF,These ads ran without a disclaimer,216,3
626687907492630,MOSG,Millennials of Singapore,181,1
219541704832846,National Reading Movement,National Reading Movement,120,1
365481993536188,TAFEP Tripartite Alliance for Fair and Progressive Employment Practices,TAFEP,≤100,17
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100,4
359422924132462,Children's Cancer Foundation,"Phua Min Jiang, Dennison",≤100,18
1485486608381824,Singapore Chinese Cultural Centre 新加坡华族文化中心,Singapore Chinese Cultural Centre,≤100,2
467260466759436,Global Ehsan Relief,Global Ehsan Relief,≤100,3
101963408923046,Real Estate Insight,Sim Hanwen,≤100,2
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,1
166565800052060,ConnexionSG,Nexus,≤100,1
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
110407418475258,中国驻新加坡使馆公使衔参赞王珞,中国驻新加坡使馆公使衔参赞王珞,≤100,1
105371502336242,乌克兰.ua,These ads ran without a disclaimer,≤100,2
105640164784251,Singapore United Party,Zhu Laicheng,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
1688415878083678,Beanstalk Singapore,Beanstalk Singapore,≤100,1
653304151485828,Bloomberg Asia,These ads ran without a disclaimer,≤100,2
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
111794987937776,Global Balcony,These ads ran without a disclaimer,≤100,1
101986938330715,China Economic Information Service -CEIS,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
