Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100,1
111026898242419,Senator Michela Barnett-Ellis,Michela Elaine Ellis,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
751427408321761,Bains and Grants Town FNM,These ads ran without a disclaimer,≤100,1
