Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1206666,18
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,766708,2
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,699403,30
480612205430156,Deninson Mendoza,Deninson Mendoza Ramos,493332,4
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,444461,5
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,321497,6
251292808253299,Canadian College,Canadian College,281309,13
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,251014,5
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,240399,2
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,222937,1
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,207635,11
391099551688976,Manuel Correa,Manuel Correa,182536,9
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,180975,1
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,178180,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,175113,3
1622001728047397,Harman Alcalde,Harman Alcalde,169932,26
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,156797,11
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,156117,7
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,135891,4
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,121958,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,119448,5
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,108788,6
1458349337791228,Grafiito.,Henry Leonardo Romero Moncayo,105261,16
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,103106,2
109799108388155,El Cuarto Poder,El Cuarto Poder,101017,2
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,96340,2
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,95077,2
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,90568,2
175346789490397,Peyi Paternina,Peyi Paternina,87260,2
