Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
67571270393,Red Barnet,Red Barnet,26346,37
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,10802,44
399210657232918,PlanBørnefonden,PlanBørnefonden,7643,34
59143726810,Psykiatrifonden,Psykiatrifonden,5975,5
250994288337708,Sex og Samfund,Sex og Samfund,5868,23
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,4903,40
111064405631701,nemlig.com,nemlig.com,3968,8
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3436,39
66328502645,Dagbladet Information,Dagbladet Information,3209,8
123653695693986,Motatos Danmark,Motatos,3186,9
65929129383,Røde Kors,Røde Kors,3160,19
26458152911,SOS Børnebyerne,SOS Børnebyerne,3061,14
12860228293,Politiken,Politiken,2825,18
12787473132,Berlingske,Berlingske,2470,24
159000594147871,Mary Fonden,Mary Fonden,2228,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1981,22
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1937,48
748887235210811,Obton Forvaltning A/S,Obton A/S,1771,10
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1566,22
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1563,1
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1364,10
102154048301476,Lederstof.dk,Lederne,1191,18
342716189117135,Sparekassen Danmark,Sparekassen Danmark,1142,2
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1074,21
304554445813,Videncentret Bolius,Videncentret Bolius,1073,11
19176473894,IMS (International Media Support),IMS (International Media Support),1017,6
133707013355759,Danner,Danner,1008,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1007,8
126543540781090,Ældre Sagen,Ældre Sagen,985,18
287306323369,Børnecancerfonden,Børnecancerfonden,969,4
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,817,6
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,817,13
867877683280051,Weekendavisen,Weekendavisen,806,22
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,721,6
304554445813,Videncentret Bolius,Bolius,721,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,649,6
246977185497434,Plastic Change,Plastic Change,604,9
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,593,4
17428770950,RÆSON,Clement Kjersgaard,456,1
110560691837684,SolCompagniet,SolCompagniet,447,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,436,23
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,374,21
105511328705392,HØRT,Børns Vilkår,317,2
314676938743,DM din akademiske fagforening,DM,307,13
1704424023182897,Politiken Historie,Politiken Historie,295,14
220361474643059,Arla,Arla,281,12
106185013241,GirlTalk,GirlTalk.dk,280,1
36664432940,Amnesty International Danmark,Amnesty Danmark,277,13
246097715413231,Alkohol & Samfund,Alkohol & Samfund,249,10
437410226312057,Københavns Kommune,Københavns Kommune,243,3
717729004986072,PwC Danmark,These ads ran without a disclaimer,234,1
153708144675646,PFA,PFA,228,1
194452460650048,Global Aktion,Global Aktion,225,1
390925417751473,Erling Bonnesen,Erling Bonnesen,220,2
72672361910,Børns Vilkår,Børns Vilkår,202,4
186645960378,Danwatch,Danwatch,198,4
144073492279043,Teatret Svalegangen,Teatret Svalegangen,185,13
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,182,2
852608988134698,Tikko,Tikko,180,2
130388840342741,Danske Bank,Danske Bank,179,5
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,165,2
426710364116751,Kvæg,Landbrug & Fødevarer F.m.b.A. SEGES,154,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,141,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,138,2
166984636671085,Dansk Metal,Dansk Metal,135,1
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,133,1
102514162425194,Frederik Vad,Nielsen Frederik Vad,131,1
494902077334290,Tuborgfondet,Tuborgfondet,130,8
182121298931589,Odense Kommune,Odense Kommune,129,2
116061635098137,Karina Lorentzen Dehnhardt,SF,127,3
12390252419,Region Nordjylland,Region Nordjylland,118,3
217135424459,Karen Blixen Museum,Karen Blixen Museum,116,5
1822254634537356,Nye tider,Nyetider.nu,114,2
106298611945296,Højskolen Grobund,Jonas Hagen Høj,113,2
102947795006980,Fødevareministeriet,Fødevareministeriet,110,1
247490665291060,Det Kgl. Bibliotek,Det Kgl. Bibliotek,108,1
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,106,1
281457390200,Nørrebro Teater,Nørrebro Teater,102,3
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100,17
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100,1
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100,2
47703234827,Københavns Hovedbibliotek,Københavns Hovedbibliotek,≤100,1
367522986719919,Gastech-Energi,These ads ran without a disclaimer,≤100,1
87468072466,Copenhagen Pride,Copenhagen Pride,≤100,2
336333896418452,Assens Kommune,Assens Kommune,≤100,4
109351287351454,Nikolaj Lykke Vad,Nikolaj Lykke Vad,≤100,2
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100,2
341299649231023,Zetland,Zetland,≤100,4
