Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,8861,6
990747367737692,Cătălin Drulă,Uniunea Salvați România,4795,5
122074554119,EU Social,EU Social,2575,7
1504323906337545,Litere.net,litere.net,1621,5
321890494859228,Vlad Gheorghe,Vlad Gheorghe,1458,12
686190454826244,Declic,Declic,1186,55
178362315106,European Parliament,European Parliament,1009,5
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,905,3
329619180721358,Cosette Chichirău,Cosette Chichirău,847,1
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,798,1
163943696987223,Ziarul Puterea,Ziarul Puterea,640,24
112664490103704,Salvăm România,Salvăm România,620,4
108295090637741,ASAP România,Fundatia The Institute,610,5
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,605,5
2021287728125919,Stiri de Azi,Stiri de Azi,528,3
101254968456255,Călin Gheorghe Maties-senator,Partidul Social Democrat,527,4
1559885467641191,Râul Alb,Râul Alb,494,11
144439666313596,Știri 365,Știri 365,491,2
149371012371397,Newsweek Romania,Newsweek Romania,470,7
117682741602835,Online Report,Online Report,414,3
108131401342424,Adrian Vigheciu,Partidul Social Democrat,382,4
2546711162025064,Politice.net,politice.net,373,3
114319753592403,AFACERI.news,Trend Communication,336,8
557284874779877,Mihai Coteț,Mihai Cotet,321,3
106318718894637,Infrastructură 5,Infrastructură 5,295,1
697451833786949,Mihai Polițeanu,Mihai Polițeanu,293,6
1769713886444816,Râsu Plânsu,Râsu Plânsu,275,2
731035500293728,Siegfried Muresan,Siegfried Muresan,255,2
111494220589160,spotmedia.ro,spotmedia.ro,246,1
102601499822802,RMDSZ,RMDSZ,242,6
183473261723511,Ziar Piatra Neamt,Ziar Piatra Neamt,239,2
182546041796641,Costel Alexe,Costel Alexe,234,5
108131401342424,Adrian Vigheciu,Adrian Vigheciu,233,2
291177524360702,Partidul Social Democrat,Partidul Social Democrat,218,3
279454772645662,Nicu Ștefănuță,These ads ran without a disclaimer,205,1
971907786352729,USR Cluj,USR Cluj,197,6
116657837994402,Partidul Câmpina Curată,Partidul Câmpina Curată,195,14
1145522045624751,Filip Havarneanu,Filip Havarneanu,189,3
105522854133423,Radu Panait,Radu Panait,188,1
364156627669948,Ștefan Pălărie,Ștefan Pălărie,187,1
1602563209957356,PNL Bacău,PNL Bacău,183,1
612912695435095,Factual,Factual,182,7
105634411790211,Coaliția pentru Egalitate de Gen,Coaliția pentru Egalitate de Gen,173,3
165467823513147,Alin Tișe,Alin Tișe,172,3
200504554237674,USR Teleorman,USR Teleorman,169,2
107029625474765,Nicușor Halici,PSD Vrancea,161,2
872508899534866,Gelu Panfil,Gelu Panfil,156,1
1653726584879481,Mihai Fifor,Fifor Mihai,154,3
110714784883015,Bogdan Dumea,Partidul Social Democrat,144,4
181221645364365,Carmen Avram,Carmen Avram,137,6
1305418182809740,Csoma Botond,RMDSZ Kolozs Megye,131,3
444661942362092,USR Sector 4,USR Sector 4,129,3
177992992396061,SenioriNET,SenioriNET,129,3
1723480164579572,USR Brașov,USR Brașov,121,2
243027859216579,Alfred Simonis,Partidul Social Democrat,119,5
1556903897946498,USR Caraș-Severin,USR Caraș-Severin,118,1
109097618335138,Eduard Mititelu,Eduard Mititelu,114,2
110583568433497,Partidul Umanist Social Liberal PUSL Filiala Galați,Digital Fairy Studio SRL,113,7
1601334153417885,RMDSZ Kolozs Megye,RMDSZ Kolozs Megye,109,2
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,109,2
2443020582586584,Romania Eficienta,Romania Eficienta,109,10
103445844473825,Alianța pentru Unirea Românilor - AUR,Partidul Politic ALIANȚA PENTRU UNIREA ROMÂNILOR,105,2
108304090952938,Mihai Weber,Mihai Weber,105,2
102743169253473,Reciclăm în România,Reciclăm în România,102,10
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,≤100,5
107066808189586,Panorama.ro,NEWBIZ ONLINE PUBLISHING S.R.L.,≤100,4
357851724578369,Asociația Forestierilor din România - ASFOR,Asociatia Forestierilor din Romania - ASFOR,≤100,1
412140715514446,Florin-Alexandru Alexe,Florin-Alexandru Alexe,≤100,1
123526378261795,Stiri Locale,Stiri Locale,≤100,1
509548582409324,Ghidul Primãriilor,Millenium Management Sistem SRL,≤100,4
111541767412870,Adrian Hatos,Adrian Hatos,≤100,2
109445158308624,De fapt,DeFapt.ro,≤100,2
105478525821976,Gheorghe Cârciu,Partidul Social Democrat,≤100,1
1408452646080627,Marius Screciu,Marius Screciu,≤100,1
225783874101141,Institutul pentru Politici Sociale,Institutul pentru Politici Sociale,≤100,12
175293925828191,Kelemen Hunor,RMDSZ,≤100,2
113009310432947,Ilie Cheșa,Ilie Cheșa,≤100,4
114533060465357,Alexandru Robert Zob,USR PLUS Satu Mare,≤100,1
1449284915381234,Ionel Bogdan,PNL Maramureş,≤100,1
1803548619924368,Andrei Gheorghiu,USR Vâlcea,≤100,1
101340741758468,Radu Pescar,Radu Pescar,≤100,3
395624153809868,Fundatia Renasterea,Sociallite Media Solutions,≤100,10
332232000196436,ARCA - Romanian Forum for Refugees and Migrants,ARCA Forumul Român pentru Refugiați și Migranți,≤100,1
