Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
161651553861945,Amnesty International Thailand,Amnesty International Thailand,4063,3
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,2949,6
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,2513,3
407898662607436,GSB Society,These ads ran without a disclaimer,1691,2
107872022588209,CIMB THAI Bank ธนาคาร ซีไอเอ็มบี ไทย,These ads ran without a disclaimer,1174,3
110934958280202,The Klass Clinic,These ads ran without a disclaimer,1060,2
266172157730,คนค้นฅน,คนค้นฅน,1026,5
546416699215073,ห้องสื่อครูคอม,Krisada Khamma,891,1
107049011690241,น้ำมันมะพร้าวสกัดเย็น-เพจหลัก 0873470055,These ads ran without a disclaimer,827,2
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,779,4
111300838038838,ร้อย รักษ์ โลก,These ads ran without a disclaimer,773,3
105129035913004,ကိုရဲနောင်း,These ads ran without a disclaimer,748,1
513741371997112,Amarin TV,อมรินทร์ เทเลวิชั่น,709,1
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,524,4
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,494,1
103140649041226,Richa Shop : หุ่นดี มีเก็บปลายทาง,These ads ran without a disclaimer,456,3
110767262038153,สิ้นค้าพรรคก้าวไกล,These ads ran without a disclaimer,447,1
112017071908382,ปอเจริญวิศว์ โสมวงษ์-ปอ เบอร์ 2,Pocharoenwit Somawong,422,1
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,391,5
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",365,5
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,361,44
104571979194914,ปานทิพย์  พิมพ์พิชชา  ชัยศุภกิจเจริญ,Rujirat Pojaruen,351,1
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,345,1
100625449305797,The Eastern Ville,These ads ran without a disclaimer,333,1
112106531796868,อานนท์ สุวรรณจิระ -เพื่อบ้านอำเภอ,These ads ran without a disclaimer,309,1
102635682856837,Hot Politician,These ads ran without a disclaimer,245,1
101831726085555,พรรครวมแผ่นดิน,พรรครวมแผ่นดิน,230,3
100116198593167,Day shop,These ads ran without a disclaimer,219,1
102895935319115,วิพุธ ศรีวะอุไร - Viput Srivaurai,วิพุธ ศรีวะอุไร - Viput Srivaurai,215,1
133289766719450,Chewathai PLC,These ads ran without a disclaimer,212,2
114319934867268,realtyth.thailand,These ads ran without a disclaimer,208,1
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,207,1
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,Thanachit Phraemuang,200,3
103943018154038,บุญสืบ จันทร์แจ่มศรี ปุ๊,บุญสืบ จันทร์แจ่มศรี,200,1
105593815806877,Wild Investments,These ads ran without a disclaimer,199,2
114187871620305,ကိုစည်,These ads ran without a disclaimer,197,1
