Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
110568602036048,Córdoba La Número 1,Córdoba La Número 1,3779539,71
364916637463104,Unión por la Patria,Unión por la Patria,2738256,15
101481752980291,Derecho al Futuro,Derecho al Futuro,2340421,19
110767322072387,Levantemos Argentina,Levantemos Argentina,1946516,18
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,1477522,474
148539931942743,Rodrigo de Loredo,Rodrigo de Loredo,1237632,12
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,718226,31
115565384894194,Informe 247,Informe 247,694750,21
100615406447198,Una Argentina Distinta,Una Argentina distinta,594357,15
114068991740731,Daniel Passerini 2023,Hacemos Unidos por Córdoba,572150,26
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,518299,54
120527421023470,Despierta Chubut,Despierta Chubut,460166,109
171330806277312,Diego Santilli,Juntos por el Cambio,413894,121
169481676449081,Adán Bahl,PJ Entre Ríos,389651,24
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,381410,25
105735495551632,Nico Marchiolo,Nico Marchiolo,372787,2
171947460298026,Macarena Posse,San Isidro Juntos,314469,19
106449905849575,Seguimos Haciendo,PJ Catamarca,291342,32
1013551608722206,Juan Pablo Quinteros,Somos Córdoba,272385,36
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,260702,12
101349631999937,Noticias para el Cambio,Noticias para el Cambio,242224,7
181701801980107,Daniel Passerini,Daniel Passerini,238709,26
958750317533178,Manuela Castañeira,Nuevo MAS,212630,32
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,193100,13
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,185167,18
114158455004055,Arriba Chubut,Arriba Chubut,183161,8
114330359964416,Passerini Hacemos Unidos 2023,Passerini Hacemos Unidos 2023,177070,4
102086362955693,Hacemos,Hacemos,175095,4
139780689504552,Frente de Izquierda,Frente de Izquierda,167664,47
688001708286948,Juan Pablo Luque,Juan Pablo Luque,167362,19
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,163833,2
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,163404,155
622853724492420,Federico Otermín,PJ Lomas de Zamora,163182,19
335926266503071,7D,7D,158883,9
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,158267,4
108679841853325,Contame Más,Contame Más,139080,49
896073793900056,Lalo Creus,Lalo Creus,136789,2
174876119204869,Martín Insaurralde,PJ Lomas de Zamora,122341,3
638685723246794,Cesar Orgaz,Encuentro Vecinal Córdoba,119003,8
116365458186053,Orden y Libertad,Orden y Libertad,114914,5
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,114805,17
1525482941081445,Roxana Reyes,Roxana Reyes,112815,18
110116998602195,Boletin No-Oficial,Boletín No Oficial,111460,39
90148244993,Patricia Bullrich,Juntos por el Cambio - La Fuerza Del Cambio Lista 132B,104765,5
20906273675,Greenpeace Argentina,Greenpeace Argentina,104585,10
248730858601074,Juan Andreotti,Frente Renovador San Fernando,100495,4
110276628358382,El Autónomo,El Autónomo,96216,30
131381938371647,Corta La Bocha Noticias,Corta La Bocha,90044,26
101665532218788,Juntos por el Cambio San Isidro,Juntos por el Cambio San Isidro,85218,3
105716442346264,Conurnarnia,Conurnarnia,84580,28
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,83516,56
1662250880709156,Lanús Municipio,Lanús Municipio,83002,7
805670376206651,Ramón Lanús,Ramón Lanús,82822,9
305983009493637,Leonardo Grosso,Leonardo Grosso,81728,8
605540860101596,Diario Criollo,Diario Criollo,80885,26
102191259342345,Pablo Cornet,Juntos Por Va,78742,19
1567551246808899,Laura Vilches,Frente de Izquierda,74643,5
111669735076988,Hora Cero,Hora Cero Noticias,71490,26
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,70959,4
106187175838770,Rubén Ojito García,Rubén Ojito García,69655,6
106560742263098,Noticias El Portal,Noticias El Portal,68633,25
111600998225620,Noticias Zero,Noticias Zero,68364,22
104358815744949,Hurlingham Post,Hurlingham Post,67532,7
116053261893854,Axel Kicillof,Unión por la Patria PBA,67169,2
260217841057049,Consultora Tendencias,Consultora Tendencias,66640,6
110806461830762,El Sol Web,El Sol Web,65722,19
103088924366000,Noticias d,Noticias d,65286,250
969152236478853,Arturo Rojas,Arturo Rojas,65198,3
363825283650115,Vicente López,Vicente López,62089,22
103740369249125,El Provinciano,El Provinciano,57260,17
177564855747582,Hugo Oroño,Hugo Oroño,56225,7
102829358321091,Noticias del Amba,Noticias del Amba,55938,2
114364621598017,Vamos San Juan,Frente San Juan por Todos,54331,1
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,54102,62
111098971973298,Sebastian Abella Intendente,Sebastian Abella Intendente,52748,11
103605524447042,Fernando Moreira,Equipo Digital,50618,9
1647815162147101,Juan Pablo Allan,Juan Pablo Allan,50343,7
1466847683532406,Sebastián Neuspiller,Sebastián Neuspiller,49442,10
406037676834793,Gaceta Bonaerense,Gaceta,48532,8
103762068710977,La Política en Chubut,La Política en Chubut,48484,7
2204807376444040,Pablo Domenichini,Pablo Domenichini,47730,8
185922194792026,Myriam Bregman,Frente de Izquierda,47497,9
473851592687665,Gustavo Posse,Gustavo Posse,46940,4
109029088772667,Todo Zona Norte,Todo Zona Norte,46499,8
97489906418,Andrea D'Atri,Frente de Izquierda,46248,2
699758330894365,Actualidad Argentina,Actualidad Argentina,45952,13
109379355501358,El futuro de Lomas,El futuro de Lomas,45609,11
2257336131186551,Noticias HOY,Gaceta Bonaerense,45385,8
104417732484057,El Independiente Noticias,El Independiente,44813,17
227513130941976,Ignacio Torres,Juntos por Chubut,44724,21
103223842850533,Arriba Arcioni,Arrlba Arcioni,43450,5
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,43005,22
585157608249952,Nicolás Russo,Nicolás Russo,42586,16
573018649750585,Ana Clara Romero,Ana Clara Romero,42188,27
662292567254708,Agustin Balladares,Comunicación Local,42031,7
1895575600722115,Carlos Alesandri OK,Carlos Alesandri OK,41643,39
819240928422696,César Treffinger,Cesar Treffinger,40856,40
2251397431784810,InfoArgentina,Comunicarg,40852,5
141472172555994,Sole Martinez,Sole Martinez,40634,5
1154127674759225,Humberto Spaccesi,Humberto Spaccesi,40109,10
317140548314140,San Fernando Municipio,San Fernando Municipio,39503,2
451835641522345,Marcelo Rodio,Marcelo Rodio,38771,15
1522442044657963,Alfredo Marchioli,These ads ran without a disclaimer,38691,1
251534168366821,Oscar Rubinos,Oscar Rubinos,38253,29
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,38007,6
107631983989726,Argentina Federal,Argentina Federal,37546,13
109254692232020,"Soñar, Planificar y Lograr","Soñar, planificar y lograr",37452,10
110329898759964,Proyecto Austral,Proyecto Austral,37346,7
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,37331,26
113648051656225,Mirey Zeidan,Una Nueva Época,37125,43
100353269043329,Esteban Arico Intendente,Construir Ciudad San Lorenzo,36979,3
113898744658728,El Progreso Web,El Progreso,36922,10
1383679141758544,Total República,Total República,36753,25
763096350471714,Josema Carambia,Josema Carambia,36156,9
172125036134436,ConVocación por San Isidro,ConVocación por San Isidro,35500,5
1557687961227122,Agustina Ciarletta,Agustina Ciarletta,35440,11
353492111467605,Julio Garro,Julio Garro,35295,9
746367662125053,Damian Contreras,Damian Contreras,34033,14
113395874909201,Punto Noticias,Punto Noticias Web,33519,11
2296112127071539,Feedback encuestas,Feedback Encuestas Online,32874,48
537902999681634,Pablo Grasso,Construyamos Juntos,32789,5
122072487556965,Se viene Fede,Se viene Fede,32778,8
102187456039094,Enterate Ya,Enterate Ya!,31689,11
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,31676,10
2021141788107491,Othar Macharashvili,Othar Macharashvili,30919,17
103222639479535,Unión por la Patria Hurlingham,Unión por la Patria Hurlingham,30798,34
427271967380241,Lucas Delfino,Juntos,30194,17
544986472243896,Data Diario,Data Diario,29898,17
546669442064267,Martiniano Molina,Martiniano Molina,29760,10
628498977777284,El Continental,Periodico El Continental,29462,10
106809542339751,Juan Pablo Chiesa,Juan Pablo Chiesa,29417,20
112660188463420,Nos ponemos colorados,Nos ponemos colorados,28937,21
101470793005271,Favale 2023 Intendente,Favale 2023,28346,2
1943570372417559,Santiago Mansilla Figueroa,Santiago Mansilla Figueroa,27925,23
1651324754987038,InfoAires,Comunicarg,27508,3
420724655175395,Cristian Mayal,Cristian Mayal,27213,23
103322152538185,La Verdad Noticias,La verdad noticias,26574,8
111397288670434,Guillermo Polke,Guillermo Polke,26472,7
