Page ID,Page name,Disclaimer,Amount spent (XCD),Number of ads in Library
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100,4
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
