Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
286861344662855,Stella Artois,Ambev,12231,5
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,10539,351
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,10339,107
109770755848061,Suzano,Suzano SA,8472,15
171169022896525,Guaraná Antarctica,Ambev,7094,2
301774903545521,Brasil Paralelo,Brasil Paralelo,6669,68
159103797542,Greenpeace Brasil,Greenpeace Brasil,5495,243
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,4560,4
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,3995,39
333720355130,Petrobras,Petrobras,3846,17
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,3065,4
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2433,3
101189854802059,Revista Oeste,Revista Oeste,2378,13
131844590198876,Prefeitura de Porto Alegre,Prefeitura de Porto Alegre,2255,36
267089136770605,Bradesco Prime,Banco Bradesco SA,2069,2
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,2028,4
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1896,105
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1667,14
106869981440689,Brasil Certo,BRASIL CERTO,1530,15
224777780881144,Visão Mundial,Visão Mundial,1430,34
330379553673497,Oxfam Brasil,Oxfam Brasil,1413,158
843985505628610,Órigo Energia,Órigo Energia,1272,5
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1260,21
165175370206522,Citi Brasil,Citi Brasil,1236,2
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,1219,13
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,1127,10
910633749008804,Assembleia Legislativa do Estado do Rio Grande do Sul,These ads ran without a disclaimer,1096,2
113165042099382,Brasil 61,Brasil 61,1069,9
104738421003389,InvestNews BR,Easynvest,865,21
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,840,23
109305521866135,Onça Davi,These ads ran without a disclaimer,834,1
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,777,8
465235726843103,Ambev,Ambev,745,1
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,708,6
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,704,102
102809325164881,Um Só Planeta,Editora Globo,695,3
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,675,2
109969661591759,Delegada Laryssa,These ads ran without a disclaimer,649,4
263563620333111,Eduardo Braga,Carlos Braga,645,3
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,626,76
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,587,12
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,542,58
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,523,2
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,510,27
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,475,2
1823290424577861,Felipe Camarão,Felipe Costa Camarão,466,5
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,453,32
258088921369,TOTVS,TOTVS,445,6
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,441,104
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,434,7
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,422,44
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,411,3
251235795032635,Itamar Borges,Itamar Borges,399,5
7970426802,WWF-Brasil,WWF-Brasil,380,41
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,372,20
274527822566791,Ciro Nogueira,Ciro Nogueira,362,9
415041521941449,Brasil Notícias,Fabiana Meireles,362,47
106833412259357,Gstic.rio,Gstic.rio,329,4
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,324,12
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,320,42
101377912820413,Seminário Reboot,Agência Nuvem,304,7
405696379766191,Angelo Coronel,ANGELO MAR1 CORONEL DE AZEVED0 MARTINS,303,2
102371016084907,Festival Em Canto,Instituto Rosa dos Ventos,291,3
241789676153937,Carlos Humberto,Carlos Humberto Metzner Silva,289,3
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,287,13
239977579362882,Blue3,Blue3 Investimentos,287,6
145247469014742,Prefeitura do Rio de Janeiro,PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ,282,7
496008350470704,Prefeitura de Ubá,Prefeitura de Ubá,281,3
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,271,34
2323904661180742,All Out Brasil,All Out,268,5
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,268,20
2209636419286152,Elismar Prado,Elismar Prado,262,3
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,261,7
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,251,5
263199020531986,JOTA,JOTA,244,6
110225312350543,Nova Escola,Associação Nova Escola,239,4
286980571433839,Renan Marassi,Renan Marassi Magalhaes,231,2
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,221,6
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,210,30
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,210,24
105527941436900,Ampliva,These ads ran without a disclaimer,208,2
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,206,3
151756254136,Enel Brasil,Enel Brasil,204,1
101393878293524,Prefeito Tiago Rocha,Prefeito Tiago Rocha,204,2
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,187,4
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,184,3
271070706391564,Prefeitura de Paraíso do Tocantins,Prefeitura de Paraíso do Tocantins,182,2
112611878134650,Nordeste Potência,Instituto ClimaInfo,181,6
348704312899125,foconofato,FOCO NO FATO,178,17
163893463708223,Marcelo Vitorino,IDP,177,12
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,175,5
139585730140435,Allyson Bezerra,Allyson Bezerra,174,3
459077604164390,Radar Amazônico,Radar Amazônico,171,4
1555937724629128,Comitê Guandu - RJ,Comite Guandu RJ,169,12
454363287967300,Elvis Cezar,Governo360,169,32
102275945221840,Portal Tucumã,Portal Tucumã,168,200
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,165,18
194918207213417,IMP Concursos,IMP Concursos,165,2
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,164,11
413779298643133,Sindifort Sindicato,Sindifort _Sindicato dos Servidores Municipais de Fortaleza,164,3
1428132084066329,Prefeitura de Prudentópolis,Prefeitura de Prudentópolis,160,1
143803862450980,Célio Studart,Célio Studart Barbosa,159,4
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,159,3
110627197066277,Leandra Prefeita,Leandra Guedes Ferreira,157,1
104298494763365,Renata Bravo,Renata Costa Bravo Oliveira,156,7
115230991849922,O Globo,These ads ran without a disclaimer,155,3
170166996524709,Orlando Morando,Orlando Morando Junior,154,8
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,154,15
271242366375666,Edson Giriboni,Edson Giriboni,153,3
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,151,14
107318201742773,Gerador de Votos,Carlos Bomfim,150,19
159442177433598,Mostra de Cinema de Tiradentes,Mostra de Cinema de Tiradentes,148,3
425215080864180,Pfizer Brasil,Pfizer,148,2
299641363713811,Dr Marcel Ferreira,These ads ran without a disclaimer,145,5
765667336867771,Talíria Petrone,Talíria Petrone Soares,139,7
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,139,3
103356970098314,Geleia Protetor,Vlademir Galdino,137,1
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,135,3
1573310519364782,Paulo Sérgio,Paulo Sérgio Ferreira,133,5
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,132,4
300385920154650,Marcio Rosa,Marcio Rosa Da Silva,131,2
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,130,2
1846315508945599,Jovem Pan Itapetininga,Milton De Oliveira Junior,129,2
518015004918179,Professor Júnior Geo,José Luiz Pereira Junior,127,4
208884825929448,Josias Gomes,Josias Gomes,126,11
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,125,60
1534982756793690,Foodvisor,These ads ran without a disclaimer,124,1
1528518104055044,Dr Daniel Santos,Dr. Daniel Santos,122,20
780458271981477,Prefeitura de Gravataí,AD3Plus,121,6
109118887469889,Tarcisio Carvalho,Tarcisio Moreira De Carvalho,121,5
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,119,8
102125465283088,DONATO,Lincoln Nunes,118,1
490602331026753,Franco Cartafina,Franco Cartafina,118,3
103920308461143,Observatório Social do Petróleo,Cajuína Produções e Mídia Digital,117,6
1073772202658318,Janaína Lima,Janaina Carla De Lima Pascalichio,117,4
102384321716297,Advocacia Cortona e Ranieri,Advocacia Cortona Ranieri,116,5
485038291601083,Colégio Marista Ipanema,Colégio Marista Ipanema,115,28
201991609984528,Odair Cunha,Odair José da Cunha,114,8
214687541970095,Ed Pereira,EDMILSON CARLOS PEREIRA JUNIOR,112,6
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",112,26
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,112,3
365261416833783,SOMAR - Grupo Educacional,Edilson Luis Carneiro Baggio,111,18
235310816484046,Prefeitura de Araras,Prefeitura de Araras,110,3
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,109,18
441602952530407,Colégio Marista Assunção,Colégio Marista Assunção,109,29
403911956313694,Colégio Marista São Luís - RS,Colégio Marista São Luís,108,19
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,108,1
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,106,2
228301373863551,Agência Pública,Agência Pública,105,4
889636981377556,Colégio Marista Santo Antônio,Colégio Marista Santo Antônio,104,26
103654108205888,Fonasefe,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,103,2
101784872659738,Profissionais da Saúde,Gianny Cesconetto,103,11
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,102,3
269985416410764,Cruz Consulting,Cruz Consulting Pesquisa de Mercado e Opinião Pública Eireli,101,2
269629626488137,Amazônia Passa Aqui,Amazônia Passa Aqui,≤100,6
211334236088748,Welton Lemos,Welton De Oliveira Lemos,≤100,4
106706101241632,Raiff Matos,Raiff Matos,≤100,1
267683643272117,Edmilson Rodrigues,Edmilson Brito Rodrigues,≤100,1
1982996441981290,Prefeitura Jaguaripe,Prefeitura de Jaguaripe,≤100,1
739029772875928,João Henrique,João Henrique Miranda Soares Catan,≤100,1
110972683845381,Conta Bemol,Bemol Serviços Financeiros,≤100,3
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100,39
2034754990120059,Ibrachina,Ibrachina Instituto Sociocultural Brasil-China,≤100,24
620314628044090,Marcio Alvino,Deputado Federal Marcio Alvino,≤100,18
114528465397935,Prefeitura de São Gabriel da Palha,Prefeitura de São Gabriel da Palha,≤100,1
481340308627463,Chico Brito,Chico Brito,≤100,1
900902489956300,Zezinho Sobral,José macedo sobral,≤100,2
297467143670963,Colégio Marista Conceição,Colégio Marista Conceição,≤100,34
100475402294243,Consciência Brasil,Felipe Gabriel Coelho Gomes,≤100,7
111091275764781,Prefeitura Municipal Barretos,Hold Comunicação,≤100,3
106177618923389,Uniodontoms,Uniodonto Mato Grosso do Sul,≤100,1
1260393754014290,Michell Sombrio,Michell Sombrio,≤100,4
491007197579019,Carlos Brandão,Carlos Brandão,≤100,1
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100,10
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100,13
314213892042373,Diego Garcia,Diego Garcia,≤100,3
107575845348720,Mangueira Advocacia Previdenciária,Anderson Da Silva Mangueira,≤100,8
656965247684115,Zequinha Marinho,Zequinha Marinho,≤100,2
170190620364964,Secretaria Municipal de Meio Ambiente,Polegar Direito,≤100,5
882711178477066,Ideia Circular,These ads ran without a disclaimer,≤100,2
228158820563303,André do Prado,Andre Luis Do Prado,≤100,6
1446921505569922,Marista São Francisco - RS,Colégio Marista São Francisco,≤100,22
115172553721431,Perfil Brasil,Grupo Perfil,≤100,6
587065281989375,Topazio Neto,Topazio Silveira Neto,≤100,2
176804919050368,Prefeitura de Mariana,MUNICIPIO DE MARIANA,≤100,1
