Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,360
County Laois,≤100
County Leitrim,121
County Longford,≤100
County Louth,189
County Mayo,≤100
County Meath,135
County Monaghan,≤100
County Offaly,≤100
County Tipperary,111
County Westmeath,≤100
Donegal,131
Dublin,1130
Galway,188
Kerry,120
Kildare,140
Kilkenny,≤100
Limerick,153
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,≤100
Wexford,107
Wicklow,≤100
