Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1484421,25
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1073522,8
149421481734737,"ACNUR, la Agencia de la ONU para los Refugiados",These ads ran without a disclaimer,992729,28
251292808253299,Canadian College,Canadian College,791527,19
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,778675,27
130834367164,Red PaPaz,Red PaPaz,716545,3
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,685051,2
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,515323,4
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,458685,8
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,425470,2
117255605587647,Leonardo Huerta,Leonardo Huerta,361613,5
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,357834,2
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,282853,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,254768,3
105578134695113,Andree Uribe Montoya,Cleidy Andrea Montoya Parra,240123,4
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,233035,6
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,231962,1
101938938881246,Sergio Andrés López,Sergio Andrés López,229035,3
114317847146525,Alvaro Arias Velez,TORO DIGITAL,177107,10
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,172446,7
1147318942107929,Todos Somos Una,DEBRAIN LLC,162584,6
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,153568,40
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,138205,2
1622001728047397,Harman Alcalde,Harman Alcalde,134511,21
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,118920,2
407615769604377,Mutante,Fundación Mutante,112521,9
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,106266,3
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,102871,95
