Location name,Amount spent (EUR)
Burgenland,253
Carinthia,1374
Lower Austria,18398
Salzburg,571
Styria,1288
Tyrol,531
Unknown,≤100
Upper Austria,1005
Vienna,2356
Vorarlberg,373
