Location name,Amount spent (USD)
Berat County,107
Dibër County,≤100
Durrës County,564
Elbasan County,375
Fier County,196
Gjirokastër County,≤100
Korçë County,337
Kukës County,≤100
Lezhë County,199
Shkodër County,363
Tirana County,2462
Unknown,≤100
Vlorë County,203
