Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1116179,6
102266292553995,Sucia Política,Diego Ricardo Ramírez,832286,9
1468570519872644,Santiago Peña,PRANA SA,788287,5
241512319274531,Sixto Pereira,Sixto Pereira,769205,7
103771265752808,Vysokolán,Stephan Vysokolán,705124,3
325540631525675,En La Tecla,En la Tecla,665150,9
110447625137045,Pilar Callizo,PautaPY,574578,4
102963512483270,PyElige,PY Elige,567684,6
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,439239,11
102917519228790,Bruno Defelippe,Bruno Defelippe,369551,16
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,287985,7
176941749043831,YAMIL ESGAIB,Yamil Esgaib,270003,2
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,246505,6
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,241581,3
153958777947957,Paulo Reichardt,Paulo Reichardt,237019,2
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,232026,4
614795685343483,Belén Maldonado,Belén Maldonado,191334,4
943824938962084,Luis Fernando,Luis Fernando,174359,11
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,168703,12
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,148674,7
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,120500,1
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,113416,3
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,100507,4
108824810612735,Ing. Jorge Palazón,Jorge Palazon,99912,3
103681832340596,Nelson Kpeto Cano,Kpeto Cano,99604,1
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,99077,1
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,97365,1
517426394969535,Ricardo Canese,Ricardo Canese,97112,3
114914053295532,Ernesto Guerin,Hector Ernesto Guerin Morinigo,96478,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,85230,3
103373961784268,Giani Ramírez,Giani Ramírez,84396,1
1408670452551206,Rodrigo Gamarra,Rodrigo Daniel Gamarra Krayacich,71228,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,55965,3
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,52416,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,52100,1
103759862278474,Victor Miranda Py,Clicnovo,51245,1
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,49164,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,47984,2
102804492578710,Legalmente Hablando,Nueva Tecno,45666,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,42923,1
1441704549436832,Regina Rios,Regina Rios Irala,41215,1
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,39416,2
102649292598442,Senador Hugo Richer,Senador Hugo Richer,38087,4
102940895895901,Victor Herreros Gimenez,Victor Herreros,37459,2
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,36603,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,36384,2
1151984808290856,Hugo Portillo,Hugo Portillo,33748,3
1547194582252394,Denis Lichi,Global Agencia,31366,4
108956608577334,Gaspar Centurión,Gaspar Centurión,30251,3
161156667809582,Leo Rubin,Leo Rubín,29283,2
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,28342,1
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,26701,1
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,26006,1
1614185262209913,Noelia Lambaré Concejal Departamental,Partido de la Participación Ciudadana,25371,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,24272,1
181461032397199,Billy Vaesken,Billy Vaesken,24259,2
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,23850,3
196599783696918,Efrain Alegre,Efrain Alegre,22896,10
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,22874,2
455228041179710,Codehupy,Codehupy,22481,1
1931792046849375,Daniel Romero,Jorge Daniel Romero Lovera,22165,2
