Location name,Amount spent (EUR)
Abruzzo,865
Aosta Valley,≤100
Basilicata,373
Calabria,1215
Campania,3700
Emilia-Romagna,3114
Friuli-Venezia Giulia,690
Lazio,4502
Liguria,1462
Lombardia,6245
Marche,995
Molise,608
Piedmont,2662
Puglia,2626
Sardinia,1349
Sicilia,4183
Trentino-Alto Adige,538
Tuscany,2491
Umbria,617
Unknown,≤100
Veneto,2434
