Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
753031955030992,Atiku-Okowa.com,One Nigeria Movement,101691,6
14312764639,Atiku Abubakar,The Atiku Campaign,40032,5
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,37354,6
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,30170,12
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,21358,2
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,15678,8
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,13372,5
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,8949,4
102126542194217,Reps Aspirants Forum -RAF,Reps Aspirants Forum -RAF,7040,3
100519749481655,Labour Party Ogun State,Ajibola Adeboye,7026,4
1598205703573433,Senator Uba Sani,Uba Sani Media,6832,4
103018869332378,BantuPage,Ikechukwu Orji,5786,7
754967464564993,Youth Alive Foundation,Youth Alive Foundation,5533,1
103333362526988,The Eastern Umbrella Forum,The Eastern Umbrella Forum,4835,2
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,4831,2
107655665420852,South West Umbrella Forum,South West Umbrella Forum,4808,2
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,4790,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4673,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,4673,4
100184822405750,Saliu Mustapha,Saliu Mustapha,4560,2
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",4150,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3264,3
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,3065,6
878141452335886,The Hope For Nigeria,Kerry Kenu,2987,2
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,2933,4
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,2632,1
163415157011050,Elevation NG,The Elevation Church,2526,1
109752333774968,Bishop Dr Emeka Nwankpa support Group,Chinaza Somtochukwu Ibeofokile,2520,5
105756478574505,Stears,Stears,2342,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2302,5
299567433503314,SDN,Stakeholder Democracy Network,2074,1
100202924924063,Page 36,Page 36,2061,11
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1955,6
102835755970763,NN19,NN19,1891,1
104316382480437,Atiku Reporters,Atiku Reporters,1825,1
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,1795,2
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1766,1
103479562082984,Frontline Youth Creativity Initiative,Frontline Youth Creativity Initiative,1654,2
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1565,3
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,1437,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,1423,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1395,3
106271385452742,Frontline TV,Shaakaa Victor,1346,2
600402833721886,Erumura David 4 DTHA Uvwie Constituency,David Erumura Enawore,1308,2
171885956874687,Because Of Our Tomorrow,BOOT Party,1290,1
1924396441113309,Onogwu Muhammed,Martins Onuorah,1282,1
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,1228,2
120346118099706,BrandPower,BrandPower,1125,2
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,1095,1
105593088697252,SDD Prosperity Marathon,These ads ran without a disclaimer,1063,2
