Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
142614625077,WWF Polska,WWF Polska,2665,48
136884656519145,IOM Poland,International Organization for Migration,2544,10
1683534065241470,OKO.press,OKO.press,1863,51
102931488739,Platforma Obywatelska,Platforma Obywatelska,1842,13
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1710,22
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1476,20
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1155,28
108675458379147,Liczy się energia,Liczy się energia,1089,2
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,1025,11
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,968,1
513969188677442,Compassion Polska,Compassion Polska,906,16
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,879,1
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,717,7
57544755889,Amnesty International Polska,Amnesty International Polska,701,27
178362315106,European Parliament,European Parliament,678,10
50063176484,TVN24,TVN,639,28
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,627,8
228168274881,wysokieobcasy,wysokieobcasy,613,21
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,588,5
339855706171439,Dobra Fabryka,Dobra Fabryka,566,6
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,554,7
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,553,7
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,530,24
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,502,12
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,489,112
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,469,5
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,468,20
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,434,2
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,406,6
104921858016507,Dzień Dobry Podatki,Michał Wilk,403,19
406758116099067,Fundacja Kasisi,Fundacja Kasisi,391,5
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,391,15
178415208919146,Solidarna Polska,Solidarna Polska,384,3
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,375,9
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,374,7
199877710116314,Patryk Jaki,Patryk Jaki,349,2
391098174296294,Super Express,se.pl,330,9
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,328,3
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,321,4
69153026654,Jerzy Buzek,Jerzy Buzek,310,2
305608429284,EU Environment,These ads ran without a disclaimer,301,1
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,290,3
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,286,6
311766890555,Fundacja Batorego,Fundacja Batorego,285,60
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,267,5
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,266,11
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,259,3
1227194230675141,Pratia,Pratia SA,256,8
1476105062719575,Prawicowy Szczecin,Dariusz Matecki - Solidarna Polska,255,5
