Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,46106,75
301774903545521,Brasil Paralelo,Brasil Paralelo,18358,262
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9058,95
101189854802059,Revista Oeste,Revista Oeste,7710,38
411754008869486,Aécio Neves,Aécio Neves,7227,6
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,6094,265
132584057957,Skol,Ambev,5041,132
104625758942119,Siga Antenado,Siga Antenado,3912,32
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,2744,11
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,2160,24
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,2093,30
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,2079,244
255804437808407,Vale,Vale,1882,2
128850220504786,UNICEF Brasil,UNICEF Brasil,1873,35
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1691,5
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1662,27
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1651,1
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,1600,1
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1534,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1437,71
330379553673497,Oxfam Brasil,Oxfam Brasil,1377,83
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,1225,24
198849783539777,Buscofem,Buscofem,1184,1
141699199238512,Secretaria de Turismo do Estado da Bahia,Secretaria de Turismo do Estado da Bahia,1182,4
1563118247151513,André Vechi,André Vechi,1168,19
159103797542,Greenpeace Brasil,Greenpeace Brasil,1158,68
102773638649611,Bruno Pereira,These ads ran without a disclaimer,1137,17
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,1118,8
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1110,28
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1087,14
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1061,37
181946581836674,Mega Concursos,Mega Concursos,1059,46
113165042099382,Brasil 61,Brasil 61,1049,14
152338908863109,William Dornela,William Dornela,1012,111
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,885,65
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,802,45
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,767,3
107751251520969,Clarice Ganem SP,Clarice Ganem,767,14
163111127092232,Governo de Mato Grosso,ESTADO DE MATO GROSSO,724,1
103406975985499,Resgate dos Médicos e da Medicina - Chapa 3,Resgate dos Médicos e da Medicina - Chapa 3,695,6
976295639063920,Professora Andréa Paula,Professora Andréa Paula,648,146
111840278626169,Medicina com Respeito - Chapa 6 Cremesp 2023,Medicina com Respeito - Chapa 6,645,76
1619570641615465,Fernando Marangoni,Fernando Marangoni,596,14
