Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
105376981385020,Referandom,Referandom,2869,4
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,2413,6
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,1296,2
346006742126033,Bornova Belediyesi,Bornova Belediyesi,694,7
851556338241562,Ayşen Kurt,Ayşen Kurt,643,5
823788047675556,Call of War,These ads ran without a disclaimer,641,2
114645601565956,Uğur Karaca,Uğur Karaca,626,8
588319621318434,Op.Dr. Mustafa Seven - Samgüdef,Mustafa Seven,619,4
103512145794595,İnsanlık İçin,İnsanlık İçin,581,6
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,570,3
102095934751904,Deva Partisi,Deva Partisi,549,1
1921374511491494,Muhammet Gökhan Kilit Sayfası,Muhammed Gokhan Kilit,497,1
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,471,1
459314071262613,Zeynettin Aydın,Zeynettin Aydın,405,3
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,396,6
100390712964512,Deli Kadın,kurumsal reklam,394,4
1721346424767273,Mehmet GÜZELMANSUR,Mehmet Güzelmansur,393,2
1642714682651272,YOTEL,These ads ran without a disclaimer,274,2
100930021431743,Gazete Kolektif,Ercan Erdal,245,3
108376020766134,Metin Bolat,Metin Bolat,237,3
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,209,1
1633804936875233,Ömer GÜNEL,Ömer Günel,207,1
403748630158040,Termorace,These ads ran without a disclaimer,204,1
115200872713381,Muzaffer Bıyık,Darıca Belediyesi,204,1
407370093070640,Kemal Bilal ÖNER,Markam Reklam,201,5
117239231268267,Levent Ozdemir Seçim Sayfası,Levent Özdemir,197,1
1380594035550142,Aydınpost,AYDINPOST,184,2
1093710237307888,TV 9,Numan Zeliha Ölmez,183,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,180,1
100516989042507,Balıkesir Posta TV,Ahmet Namlı,172,2
1604958276192112,Alper Taban,Alper Taban,168,3
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,168,2
114357406669727,ABB TV,Antalya Büyükşehir Belediyesi,157,2
557866130988813,Çiftçi TV,Çiftçi TV,154,2
102675569405272,Azade Ay,Tolga Hünkar,150,1
197750943681205,Antalya Büyükşehir Belediyesi,Antalya Büyükşehir Belediyesi,148,2
101770559346670,Emre Topal,Emre Topal,146,2
106879338020716,Halk Ajans,Resul Mesut Büyüksarı,141,1
1104153776387884,Halk Haber Ajansı,Resul Mesut Büyüksarı,141,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,139,3
2176700602589333,Dr. Mustafa İduğ,Dr. Mustafa İduğ,134,5
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,129,2
