Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
550280998481446,Rasha Kelej,Rasha Kelej,2224,4
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,2089,4
248039088890000,General Authority for Investment and Free Zones,General Authority for Investment and Free Zones,1410,2
798673866859390,ETC TV,ETC TV,987,26
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,798,3
100857675472522,ScreeN+,Mahmoud Elfeky,747,3
2035593490055091,النائب عمرو القطامي,سيد أحمد,647,9
597990847030734,Narrative Summit,Nourhan Osama,537,2
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,481,1
111086937788265,موقع تحيا مصر - Tahiamasr News,Mariam Ahmed Hamouda,375,5
308088503057656,النائب محمود عصام,النائب محمود عصام,358,11
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,335,5
103004372363887,عماد الصباغ,عماد الصباغ,304,1
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,235,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,219,3
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,215,3
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,198,1
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,197,2
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,196,4
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,192,2
101531545886809,معاً لانقاذ المهندس المصرى خالد سعد زغلول,Mona Mostafa,174,1
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,159,4
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,146,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,146,1
866153827088050,Bankawy - بنكاوى,Hany Adel,141,2
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,134,3
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,119,4
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,117,3
104864037834748,المستشار شعبان رأفت عبداللطيف,Mohamed Helmy,113,1
692939830826213,Mohamed Badran  محمد بدران,Mohamed Badran  محمد بدران,105,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,≤100,2
109705151894802,مؤسسة خير يبقى,مؤسسة خير يبقى,≤100,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,≤100,3
100330775177251,النائب سامي سليم - الصفحة الرسمية,Mahmoud M. Rashwan,≤100,2
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,2
110197538570869,محمد طلعت,These ads ran without a disclaimer,≤100,2
108927510969680,الصفحة الرسمية للنائبة د. صبورة السيد,Mariam Ahmed Hamouda,≤100,2
282421105588262,Alraees News- الرئيس نيوز,Kareem Ahmed Abdul Ghani,≤100,1
380937009024559,Kashqol كشكول التعليمى,Kareem Ahmed Abdul Ghani,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,2
