Location name,Amount spent (USD)
Barima-Waini,≤100
Cuyuni-Mazaruni,≤100
Demerara-Mahaica,232
East Berbice-Corentyne,≤100
Essequibo Islands-West Demerara,≤100
Mahaica-Berbice,≤100
Potaro-Siparuni,≤100
Unknown,≤100
Upper Demerara-Berbice,≤100
Upper Takutu-Upper Essequibo,≤100
