Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,57250,86
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,49153,19
112882117843391,Morena Estado de México,morenaedomex.si,45400,49
1520610478183053,Badabun,Vanessa Rivera,43444,13
923633637651202,Morena Sí,Morena Sí,34563,52
475040405910613,Lenin Perez Rivera,Coalición Rescatemos Coahuila,25539,27
449095701815347,Salvador Zamora,Salvador Zamora,25262,11
245495562137150,Mitofsky,Roy Campos,23972,81
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,22214,48
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,19950,47
102351485932912,Contraste Norte,Contraste Norte,15169,17
1613868898897076,Waldo Fernández González,Waldo Fernández González,13903,26
116204501388935,Informativo Nacional,Informativo Nacional,13870,2
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,13647,13
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,12989,13
103976052285806,El Bunker Político,El Bunker Político,12788,17
56713285274,Greenpeace México,Greenpeace México,11981,26
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,11123,2
102084795217656,Cuatro T,Cuatro T Noticias,10706,18
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,10440,3
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,9920,8
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,9701,12
493453457351145,Coparmex Nacional,Coparmex Nacional,8504,12
124631600949535,Yo Influyo,Yoxmex,8493,121
727958977345076,Camino al Andar,A Lo Tabasqueño,8423,7
169156903292244,Shen Yun - Español,These ads ran without a disclaimer,8269,1
924215500923867,Lucy Meza,Lucy Meza,8263,6
114024430364416,YoXmx,Yoxmex,8165,119
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,7943,9
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,7889,8
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,7802,12
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,7772,21
100934207930403,Conversaciones,conversacionesmx.com,7441,15
104680124489636,Demoscopia Digital,Demoscopia Digital,7357,52
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,7100,12
109634395756375,Save the Children México,Save the Children México,6835,20
106159885479677,Las Noticias México,Las Noticias México,6716,4
837607596288104,Eliseo Fernández Montufar,Community Manager,6698,5
101208099535423,Inconformes Incorruptibles,Inconformes Incorruptibles,6651,1
101435299357501,Ahora #EsAdán,Con Adan Si,6509,32
339042526252517,Videos Más Chingones,Videos Más Chingones,6294,1
285468933216,Instituto Estatal de la Cultura de Guanajuato,Adsproject Media,6123,4
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,5855,5
105097171575007,La LOCAL Mx,La LOCAL Mx,5546,2
103182562158410,Ignacio Mier Velazco,Ignacio Mier Velazco,5480,10
261548570655865,Juan Angel Flores Bustamante,Juan Ángel Flores Bustamante,5464,3
371398486227348,Secretaría de Medio Ambiente y Ordenamiento Territorial,Secretaria de Medio Ambiente y Ordenamiento Territorial SMAOT,5381,6
114085441581783,El Anti Chapulines,El Anti Chapulines,5359,2
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,5357,2
664379213703876,Poncho Danao,Movimiento Ciudadano,5350,3
254852601222832,CEMEX México,CEMEX México,5271,21
660181064597929,Sr. Político,srpolitico.com,5184,8
548040385227943,Secretaría de Medio Ambiente y Desarrollo Territorial,Gobierno de Jalisco,5146,8
111722858536644,Al Frente por Edomex,Al Frente por Edomex,4908,11
107356960929927,Las Noticias-Política,Noticias Política,4897,3
120544204635995,Gobierno de Baja California,Gobierno de Baja California,4835,5
102503386151965,El Wero,El Wero,4767,2
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,4765,1
421877377878288,Municipio de Querétaro,Municipio de Querétaro,4640,8
