Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,9770,16
111345183340,Fagforbundet,Fagforbundet,6269,6
20468812735,LO,LO,5617,22
135843375926,UNICEF Norge,UNICEF Norge,4317,24
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3820,61
322525743444,Get Inspired,These ads ran without a disclaimer,3534,5
203067569732001,Fellesforbundet,Fellesforbundet,3248,48
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2987,18
10953652930,Høyre,Høyre,2044,46
275389322558295,LOs sommerpatrulje,LO,1943,7
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1936,22
371106536283235,DAG OG TID,Dag og Tid AS,1835,6
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1789,1
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1281,43
102264419459588,Akershus Høyre,Akershus Høyre,1233,3
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1170,2
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1160,6
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,976,1
151608890040,Innlandet FrP,Innlandet FrP,939,3
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,938,9
198748346812235,Drammen Venstre,Drammen Venstre,885,19
110628757129572,LO Vestfold og Telemark,LO,717,8
781470095268908,Skien Venstre,Skien Venstre,659,5
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,648,3
132368899297,Framtiden i våre hender,Framtiden i våre hender,631,3
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,573,1
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,543,22
219212891435404,Ullensaker FrP,Ullensaker FrP,512,2
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,510,10
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,504,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,484,2
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,476,5
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,432,6
186077731431314,Arendal Venstre,Arendal Venstre,414,3
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,412,4
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,409,5
2869351156469363,Tonje Lavik - FrP,Asker FrP,391,2
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,379,2
189828081044593,MS-forbundet i Norge,Ms-forbundet,370,11
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,367,6
166359316748710,Ørsta Høgre,Ørsta Høgre,351,2
131631106897687,Øygarden FrP,Øygarden FrP,316,13
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,305,7
187160647980979,Troms og Finnmark Høyre,Troms og Finnmark Høyre,303,5
711789545902081,Marit Vea,Oslo Venstre,300,9
153402168051875,Bergen Senterparti,Bergen Senterparti,296,6
105060276260021,Tromsø FrP,Tromsø FrP,295,2
291638394185556,Drammen Høyre,Drammen Høyre,287,9
60540214886,Lederne,These ads ran without a disclaimer,272,2
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,271,6
176175415825122,apotek.no,Apotekforeningen,269,20
536745556722065,Lillestrøm FrP,Lillestrøm FrP,267,2
148389115200561,Kristiansand Venstre,Kristiansand Venstre,266,3
125185750841432,LO Møre og Romsdal,LO,260,3
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,255,1
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,246,10
329215143807272,Trondheim Høyre,Trondheim Høyre,236,5
367725053379647,Møre og Romsdal MDG,Miljøpartiet De Grønne Møre og Romsdal,233,1
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,232,2
117840771633607,Nittedal FrP,Fremskrittspartiet,231,7
157803497575876,NHO Reiseliv,NHO Reiseliv,229,8
126448980866214,Klassekampen,Klassekampen,222,1
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,218,1
136206693091663,Norges Fiskarlag,Norges Fiskarlag,217,15
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,214,11
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,210,5
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,207,1
351810391628079,Hallstein Bjercke,Oslo Venstre,206,4
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,202,1
120374971332864,Kagge Forlag,Kagge Forlag,192,1
180922468616209,Oslo SV,Oslo SV,171,1
458126690922579,Rødt Trøndelag,Rødt Trøndelag,170,6
186245021399622,Agder Senterparti,Agder Senterparti,170,2
770076199804598,Ordførerkandidat Therese Thorbjørnsen,Sarpsborg Arbeiderparti,168,1
315144781934390,Fagforbundet Innlandet,Fagforbundet Innlandet,166,1
2398568533531114,Velferdsmiks,NHO Geneo,166,14
146602872043355,Nordland fylkeskommune,Nordland fylkeskommune,162,5
139630365693,Drammen FrP,Drammen Fremskrittsparti,159,2
126842761364857,Trøndelag MDG,Miljøpartiet De Grønne Trøndelag,157,1
105939782037295,Altinget.no,Altinget AS,157,2
698086313709969,Rødt Akershus,Rødt,155,2
488714917821975,Sarpsborg MDG,Sarpsborg MDG,147,1
108203984145752,Kruse Larsen,Kruse Larsen,146,9
206510029407716,Møre og Romsdal Høyre,Møre og Romsdal Høyre,146,8
110379452067671,Ullensakerkommune Blog,Ullensakerkommune Blog,142,3
119878348024795,ULOBA,Uloba - Independent Living Norge,133,10
412991556169510,Ole Hovengen,Ole Hovengen,133,1
34448777123,Haugesund Venstre,Haugesund Venstre,125,1
112609495155703,Karin S Woldseth - FrP,Asker FrP,124,1
105706168752816,NHO Geneo,NHO Geneo,120,5
102818562675663,Stord Venstre,Stord Venstre,115,4
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,114,1
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,111,1
193830890681005,Nittedal Senterparti,Nittedal Senterparti,109,3
614999708632942,Vestvågøy FrP,Vestvågøy FrP,105,10
120446271352301,Nord universitet,These ads ran without a disclaimer,104,2
1772831389697261,Frimodig kirke,These ads ran without a disclaimer,103,1
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100,1
164105576971498,Sandefjord Arbeiderparti,Sandefjord Arbeiderparti,≤100,1
126448980866214,Klassekampen,Klassekampen AS,≤100,1
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100,6
1430303507191895,Stange FrP,Stange FrP,≤100,2
665832620193085,Kristiansand Høyre,Kristiansand Høyre,≤100,2
141589002521022,Oslo Høyre,Oslo Høyre,≤100,2
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100,2
385972382223617,"Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG","Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG",≤100,1
265377070635095,Toril på Tinget,Toril på Tinget,≤100,1
374063182786402,Alvdal Senterparti,Alvdal Senterparti,≤100,5
105717969123541,Evenes Arbeiderparti,Evenes Arbeiderparti,≤100,4
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100,3
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100,2
103638585942638,Folkets Parti Kristiansand,Folkets parti Kristiansand,≤100,1
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100,2
102038156126862,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,≤100,1
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100,1
1509543435991201,Larvik FrP,Larvik FrP,≤100,1
197275503655021,Nordre Follo Senterparti,Senterpartiet,≤100,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100,2
200391539998753,Rogaland KrFU,Rogaland KrFU,≤100,4
212877289145936,Frøya Senterparti,Frøya Senterparti,≤100,2
131389446998209,Ahmed Lindov(AP),Ahmed Lindov(AP),≤100,1
1981140498790257,Ringsaker FrP,Ringsaker FrP,≤100,2
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100,6
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,≤100,1
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100,2
10254410675,Venstre,Venstre,≤100,2
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100,1
182454165137980,TRY,TRY,≤100,1
675104515923877,Enebakk KrF,Enebakk KrF,≤100,1
275077585842475,Froland KrF,Froland KrF,≤100,1
103044219380073,Østfold Høyre,Østfold Høyre,≤100,1
109103902009501,Edvin Søvik - Ordførerkandidat for Ås Arbeiderparti,Ås Arbeiderparti,≤100,1
224521330900884,Bergen SV,Bergen SV,≤100,2
110023678604857,Asker Venstre,Asker Venstre,≤100,1
486661108031985,Askøy Høyre,Askøy Høyre,≤100,1
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100,2
106427309695411,Kleppelista,Kleppelista,≤100,1
560222237756647,Lillestrøm Høyre,Lillestrøm Høyre,≤100,1
123488517715637,LO Østfold,LO,≤100,5
1496585820630164,Sarpsborg Høyre,Sarpsborg Høyre,≤100,1
118470544845764,Moss SV,Moss SV,≤100,1
358631921546909,Skaun Senterparti,Skaun Senterparti,≤100,1
213894665291576,Småbypartiet Orkland,Småbypartiet Orkland,≤100,1
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100,5
230808690265272,Drammen SV,Drammen SV,≤100,1
102426916209178,Kristian Eilertsen - FrP,Harstad FrP,≤100,1
299518093440216,Fredrikstad Arbeiderparti,Fredrikstad Arbeiderparti,≤100,1
1461371280751779,Hå KrF,Hå KrF,≤100,1
588928924452449,Gjøvik Arbeiderparti,Arbeiderpartiet,≤100,2
764891286856218,Porsgrunn Arbeiderparti,Porsgrunn Arbeiderparti,≤100,2
412013495658019,Aurland Senterparti,Aurland Senterparti,≤100,5
1527451180873336,Eidsvoll Arbeiderparti,Eidsvoll Arbeiderparti,≤100,3
1583324988565868,Stortinget,Stortinget,≤100,6
119062344777724,Bjerke FrP,Bjerke FrP,≤100,1
106918780742858,Ordfører Kvitsøy - Stian Giil Bjørsvik,Ordfører Kvitsøy - Stian Giil Bjørsvik,≤100,2
131210924115622,Askøy24,Askøy24,≤100,1
114200448664475,Møre og Romsdal Venstre,Møre og Romsdal Venstre,≤100,1
102661254440027,Pårørendeaksjonen Moss - For en verdig alderdom,Pårørendeaksjonen Moss - For en verdig alderdom,≤100,1
