Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,19271,46
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,729,2
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,185,2
754661271544464,El Sol de Mixco,El Sol de Mixco,111,2
106908785419555,Goberna Guatemala,Goberna,≤100,1
643513979193133,Unidos por Beatriz,Neuma,≤100,6
101405406148203,Valor Suchitepequez,Byron Estuardo Villatorio Liu,≤100,1
104688849145773,Partido Republicano SCP,Mario Rene Monterroso,≤100,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100,1
389976681048925,ECMIA,These ads ran without a disclaimer,≤100,1
1149590921758901,Somos Colmena,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
754413797932207,Ale Burgs,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
