Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,7126,14
7715002593,UNICEF UK,Unicef UK,6497,42
102639461303190,Fair Pay For All,Fair Pay For All,5028,136
311627208673,WWF UK,WWF UK,3839,71
9250349228,Greenpeace UK,Greenpeace UK,3418,50
13047522725,Crimestoppers,Crimestoppers,2932,58
345463602161853,bp,bp,2399,1
7043497714,Christian Aid,Christian Aid,1622,30
799576543492660,The Week Junior,The Week Junior,1432,40
54605029793,British Medical Association,British Medical Association,1431,4
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1208,20
403187191250,Soccer Aid,UNICEF UK,1148,94
177855115588808,The Week UK,The Week UK,963,44
105298484651843,SME Climate Hub,SME Climate Hub,919,66
26698813123,British Red Cross,British Red Cross,890,31
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,887,21
34044296391,Surfers Against Sewage,Surfers Against Sewage,822,126
10677003998,Shelter,Shelter,794,248
119085418114832,The Body Shop,The Body Shop,769,4
569834799727730,National Grid UK,National Grid UK,732,57
121936349543,World Vision UK,World Vision UK,726,48
101958682650112,ESG UK,Energy Saving Grants,719,96
35671512696,World Animal Protection UK,World Animal Protection UK,682,32
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",672,13
112712550420527,Ekō UK,Ekō,660,2
59367068326,The Ramblers,The Ramblers,658,7
117476785190,Save the Children UK,Save the Children UK,621,24
108951391565231,Help to Heat,Huw John Llewellyn,616,16
111890118077986,Diesel Emissions,Diesel Emissions,616,24
113389667191398,ROOT ZERO,Puffin Produce,611,18
18168505158,The Woodland Trust,Woodland Trust,597,22
186622728032,RSPB,RSPB,577,48
220543443746,International Rescue Committee - UK,International Rescue Committee UK,541,26
490007667679401,Hugh James,Hugh James,518,4
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,517,20
25749647410,The Labour Party,The Labour Party,510,462
47612991154,Dignity in Dying,Dignity in Dying,494,49
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,485,24
10114144851,NSPCC,NSPCC,476,6
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,432,16
7527864602,WaterAid UK,WaterAid UK,432,19
175338329150218,Help For Heroes,Help for Heroes,396,36
104255571968810,Save My Vape,Save My Vape,391,8
40952091012,Asthma + Lung UK,Asthma + Lung UK,386,9
123311187737843,GSK,GSK,385,6
353224381469808,ifaw,IFAW,382,50
158077247591710,Refuge,Refuge,368,29
195754307110390,Right To Life UK,Right To Life UK,354,38
139695000173,Good Energy,Good Energy,353,127
274651352565844,Oltco Ltd,Oltco Ltd,336,130
104768005247443,Say No To WHO,Say no to WHO,336,3
246872175166,Action Against Hunger UK,Action Against Hunger UK,307,146
1660600037490738,Guardian Labs,Guardian Labs,292,13
227427673437,Tree Aid,Tree Aid,276,18
21242962092,ClientEarth,ClientEarth,275,18
1738524969810037,Mission India UK,Mission India UK,268,11
109088285010415,Bucovineanul-Voloșeniuc Ștefan,Jinesh Pravinchandra Shah,258,2
7624294394,Amnesty International UK,Amnesty International UK,254,30
7525251658,Virgin Unite,Virgin Unite,246,2
47496679743,The Climate Coalition,The Climate Coalition,231,21
112845639376,Refugee Action,Refugee Action,219,45
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,218,3
290498754454402,European Movement UK,European Movement UK,218,7
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,211,1
210400546162648,Development Bank of Wales,Development Bank of Wales,207,19
1586251881644270,Keir Starmer,The Labour Party,200,201
1023610464340997,Caravan and Motorhome Club,These ads ran without a disclaimer,188,6
