Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
241312696375349,National Education Union,National Education Union,10293,202
408582579294175,UK government,UK Government,7281,27
102639461303190,Fair Pay For All,Fair Pay For All,6278,193
100771226087265,Susie's Tips,Susie's Tips,4336,8
6233536938,War Child UK,War Child UK,4303,25
311627208673,WWF UK,WWF UK,3584,71
7715002593,UNICEF UK,Unicef UK,2908,92
9250349228,Greenpeace UK,Greenpeace UK,2800,265
10499876484,Compassion in World Farming,Compassion in World Farming,2302,172
10677003998,Shelter,Shelter,2236,466
799576543492660,The Week Junior,The Week Junior,1994,33
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1946,13
13047522725,Crimestoppers,Crimestoppers,1847,170
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1793,12
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1740,88
8807334278,Conservatives,The Conservative Party,1551,77
841894835830532,Electoral Commission UK,Electoral Commission UK,1550,59
7624294394,Amnesty International UK,Amnesty International UK,1388,50
7214031395,Oxfam Great Britain,Oxfam Great Britain,1280,28
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1211,61
158077247591710,Refuge,Refuge,1168,49
514212165305248,Leigh Day,Leigh Day,1074,33
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,996,18
7527864602,WaterAid UK,WaterAid UK,960,46
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,900,14
19895907944,CAFOD,CAFOD,839,62
165099760197787,Welsh Government,Welsh Government,813,343
103662352102391,Family Debt Help,Ian Keith Parsons,809,10
121936349543,World Vision UK,World Vision UK,802,46
35671512696,World Animal Protection UK,World Animal Protection UK,802,41
1613092172114946,DWP Digital,Department for Work and Pensions,797,6
107310464728068,Britain Remade,BRM Futures Limited,769,21
200786289976224,The Scottish Government,The Scottish Government,745,8
97116898596,Sightsavers,Sightsavers,743,61
139695000173,Good Energy,Good Energy,701,29
208573062515662,Freedom from Torture,Freedom from Torture,693,127
268801635305,Breast Cancer Now,Breast Cancer Now,648,5
59367068326,The Ramblers,The Ramblers,643,29
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",621,11
248887561894779,Home Energy Scotland,Home Energy Scotland,557,8
54779960819,United Nations,United Nations with Facebook Ad Credits,556,2
26698813123,British Red Cross,British Red Cross,548,15
47612991154,Dignity in Dying,Dignity in Dying,538,9
177855115588808,The Week UK,The Week UK,524,22
92091819033,Ministry of Defence,Ministry of Defence,520,2
7043497714,Christian Aid,Christian Aid,503,8
143837658998810,WWT,Wildfowl and Wetlands Trust,503,24
117476785190,Save the Children UK,Save the Children UK,482,18
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,479,3
1046117708754519,Care4Calais,Care4Calais,469,35
192492137520412,HETAS,HETAS,457,2
394936823930287,Age International,Age International,452,3
185677149392,HM Armed Forces,Ministry of Defence,444,2
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,424,11
111760065108428,New City College,New City College,409,7
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,405,3
220543443746,International Rescue Committee - UK,International Rescue Committee UK,389,19
195754307110390,Right To Life UK,Right To Life UK,360,4
18168505158,The Woodland Trust,Woodland Trust,359,41
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,357,12
25749647410,The Labour Party,The Labour Party,350,1063
108951391565231,Help to Heat,Huw John Llewellyn,335,9
200006375787,38 Degrees,38 Degrees,333,4
1660600037490738,Guardian Labs,Guardian Labs,323,17
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,310,9
18044497940,Plan International UK,Plan International UK,309,61
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,307,2
401847960644025,Extinction Rebellion UK,Extinction Rebellion,299,76
112712550420527,Ekō UK,SumOfUs,298,1
13695746395,Guide Dogs UK,Guide Dogs,291,17
103156819362655,Essex Violence and Vulnerability Unit,Essex VVU,274,14
15713980389,MTV UK,MTV UK,271,5
274651352565844,Oltco Ltd,Oltco Ltd,270,113
40409120801,Refugee Council,Andrea Corinaldesi,270,6
169042736456594,All Out,All Out,259,17
18366996074,War on Want,War on Want,243,47
1160491283986885,Parent Club Scotland,Parent Club Scotland,235,11
490007667679401,Hugh James,Hugh James,219,3
320344981331677,Net Zero Scotland,The Scottish Government,212,3
202798122688,Chatham House,Chatham House,208,8
249209468838241,Good Law Project,Good Law Project,204,35
105325515394672,Local Recovery,Local Recovery,203,34
101958682650112,ESG UK,Energy Saving Grants,195,50
159969930741814,The Wildlife Trusts,The Wildlife Trusts,192,24
113728932022446,Internet Watch Foundation,Internet Watch Foundation,190,6
246872175166,Action Against Hunger UK,Action Against Hunger UK,185,77
175584152579855,Unite the union,Unite the union,180,3
442816382865338,Social Security Scotland,Social Security Scotland,180,4
13533633585,National Trust,National Trust,176,3
8876787713,Mental Health Foundation,Mental Health Foundation,173,12
352254431506201,Shout Out UK,Shout Out UK,168,15
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,166,20
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",166,97
138007436233900,Public Health Agency,Public Health Agency,166,6
353224381469808,ifaw,IFAW,162,11
358126247463,Speech and Language UK,Speech and Language UK,161,3
18933990398,Stonewall,Stonewall UK,158,5
547761111920012,Anglian Water - Love Every Drop,Anglian Water,157,4
103359739162746,The News Agents,The News Agents,157,18
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,155,178
349596960793,Leeds City Council,Leeds City Council,154,22
565267286991382,Phox Water,These ads ran without a disclaimer,153,2
110538548040758,Care2 UK,John Ayling & Associates,152,16
