Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,1377
Flevoland,1084
Friesland,1710
Gelderland,5325
Groningen,1457
Limburg,2758
Noord-Holland,6894
North Brabant,7115
Overijssel,3097
Unknown,≤100
Utrecht,2929
Zeeland,966
Zuid-Holland,8381
