Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,31202,187
217517810298674,地方政治觀察家,皮爾森數據,21970,193
101176989480437,九槍 And Miles to Go Before I Sleep,九槍 And Miles to Go Before I Sleep,21880,18
825525160840319,165全民防騙,165全民防騙,18028,6
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),11025,59
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,9819,3
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,9281,7
106801464127093,目目非營利 MUVE NPO,目目非營利,8003,19
693907914395620,良杯製所 Oolab,良杯製所 Oolab,7636,4
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),7148,6
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,5727,1
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,5530,6
177161918975981,基督教芥菜種會,基督教芥菜種會,3163,24
152472278103133,賴清德,賴清德,2929,1
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2456,12
277223962685223,Nespresso.TWN,Nespresso.TWN,2344,6
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,2280,15
390569611008641,願景工程 Vision Project,願景工程基金會,2208,26
368397373312842,游顥,游顥,2150,3
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,2024,4
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,1972,23
142816435924517,DBS 星展銀行,DBS 星展銀行,1913,19
322447507832934,文茜的世界周報 Sisy's World News,文茜的世界周報 Sisy's World News,1867,1
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,1835,3
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1758,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1729,27
189061482332,張嘉郡,張嘉郡,1677,2
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1633,37
219315794887869,聯合報,聯合報股份有限公司,1613,20
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1589,4
158025223269,今周刊,今周刊,1577,4
113983313393511,Aikenjapan Taiwan,These ads ran without a disclaimer,1538,3
291116504367985,張秀華,張秀華,1476,1
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1473,2
114162341566543,澳居AULIve 房產置業,Aulive Realty Co. ltd.,1401,3
1629474157289221,小牛頓,小牛頓科學教育有限公司,1279,6
1855418728011324,鏡週刊,鏡週刊,1256,9
113115841660729,廖偉翔,廖偉翔,1218,1
112626208534837,Eiiesa,These ads ran without a disclaimer,1201,1
1036737036524152,傳家寶33,These ads ran without a disclaimer,1154,1
