Page ID,Page name,Disclaimer,Amount spent (JMD),Number of ads in Library
129366111456,Jamaica Information Service,These ads ran without a disclaimer,152,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
103086799252465,YOUTH TALKS,These ads ran without a disclaimer,≤100,2
118981582262,Sid Roth's It's Supernatural,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
