Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
102329728050606,Yes23,Yes23,4796,52
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,3762,52
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2739,7
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2626,280
1560052940889283,Isaac Regional Council,Isaac Regional Council,2315,1
299753643444311,AEC,Australian Electoral Commission,1996,2
104180525925926,Fair Australia,Advance Australia,1227,26
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1172,17
1776727752614025,Glencore,Glencore Australia,1114,13
105228161893855,Climate 200,Climate 200,1017,11
105140971475089,Chuffed.org - Australia,Chuffed.org,909,4
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,895,6
160054227468,World Vision Australia,World Vision Australia,880,11
184543928960,National Party of Australia,National Party of Australia,816,3
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,801,28
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,794,3
92824008332,Plan International Australia,Plan International Australia,767,17
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,721,14
172094012830551,Australian Paralympic Team,Paralympics Australia,683,26
311979432274842,The Saturday Paper,The Saturday Paper,608,2
105348385388237,Senator Babet,Senator Babet,606,9
231341250224498,Australian Ethical Investment,Australian Ethical Investment,602,20
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,579,38
103259978010848,SA Government,South Australian Government,509,42
89794331215,Oxfam,Oxfam Australia,504,34
471390022952217,APPEA - Our Natural Advantage,APPEA,493,32
447447719391089,Health Care Providers Association,Health Care Providers Association,491,6
694832627392516,Prime Super,Prime Super,489,26
352953834815624,Jason Wood MP,Jason Wood MP,479,9
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,473,12
10113538711,WWF-Australia,WWF-Australia,456,5
125812604095801,Invasive Species Council,Invasive Species Council,449,54
182564410468,Australia for UNHCR,Australia for UNHCR,421,37
494820897261439,Bank Australia,Bank Australia,414,25
1445863699024135,Business Council of Australia,Business Council of Australia,388,15
160089444042253,WA Labor,WA Labor,361,2
117806591312470,Not Enough,Advance Australia,356,23
112129948486119,National Poll,Curious Minds Media Pty Ltd,348,5
137619162220,Liberals WA,Liberals WA,313,5
8422338499,The Wilderness Society,The Wilderness Society,296,35
107939487783753,Garth Hamilton MP,Garth Hamilton MP,291,13
134712696593275,Dan Andrews,Daniel Andrews MP,276,6
113115292085361,DrinkWise,DrinkWise,260,10
