Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1448614,52
109586108797973,Futuro Argentino,Futuro Argentino,676563,5
113122186717848,Emiliano Estrada,Emiliano Estrada,635782,9
100151736415392,Cordobalanumerouno,Cordoba la número 1,455961,13
116710934724411,Defendamos la Provincia,Defendamos la Provincia,379359,12
424702354318618,Pedro Puerta,Pedro Puerta,355988,6
1461800437267349,Fiscales Activos,Fiscales Activos,282346,4
184260298257243,Somos Fueguinos,Somos Fueguinos,219666,34
101321286190410,Avancemos Salta,Avancemos Salta,214589,13
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,194727,81
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,188051,4
148539931942743,Rodrigo de Loredo,Rodrigo de Loredo,176903,13
138406616275954,Marcelo Orrego,Producción y Trabajo,176684,5
100102222991135,Unión Por San Luis,Unión Por San Luis,145399,5
142473639655550,Lucio Paz Posse,Lucio Paz Posse,130449,11
2339859699626643,Hacemos Unidos por Córdoba,PJ Córdoba,123759,6
1010952492291178,Victoria Tolosa Paz,Camino a la Victoria,120000,3
2000063456707351,Sole Balán,Dpto Creativo,118407,13
103088924366000,Noticias d,Noticias d,117098,94
183755148656395,Emiliano Durand Salta,Jorge Mario Emiliano Durand,113668,3
107252148848573,Eduardo Cáceres,Eduardo Cáceres,104884,19
113962914977034,Somos FORJA,Somos Forja,93221,114
1471624973068591,Bettina Romero,Bettina Romero,91533,5
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,90346,22
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,89890,14
1170748123064391,Federico Frigerio,Federico Frigerio,85393,53
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,79762,40
112200072188893,Eduardo Cáceres,Eduardo Cáceres,78850,16
100975902971250,La Libertad Avanza en San Juan,La Libertad Avanza en San Juan,78375,17
101761569495985,Miguel Nanni 2023,Miguel Nanni 2023,76498,11
100964679318447,Gastón Caballero,Misiones por el Cambio,74995,3
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,70662,26
116617641368990,smartpos.ok,smartpos.ok,65775,35
110079031997390,Con Larreta,Con Larreta,61379,12
327490147360219,Martín Berhongaray,Martín Berhongaray,60093,71
224143214809992,Luciano di Nápoli,Luciano di Nápoli,59097,21
107095375292871,Vinculación vecinal Salta,Benito Aleksandrowicz,56626,5
147255748694051,Fernando Espinoza,Municipio de La Matanza,56163,19
102126974997519,La República Porteña,Republica Porteña,55773,17
102599399406034,Héctor Negrito Rodríguez,Héctor Negrito Rodríguez,54239,2
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,54232,9
103038372620510,Hugo Passalacqua,Hugo Passalacqua,53002,3
825842354122893,Carolina Moises,Carolina Moises,52332,11
1418780111682690,Marcos Cleri,Marcos Cleri,50039,31
106277608413948,Felipe Biella,Salta Independiente,49684,15
113395874909201,Punto Noticias,Punto Noticias Web,49365,11
1604553363177691,Raul Von Der Thusen,Raul Von Der Thusen,49072,12
106560742263098,Noticias El Portal,Noticias El Portal,49029,11
287386615304441,Jocha Castro Videla,Jose Antonio Castro Videla,48459,16
104455719146837,El Meridiano,El Meridiano Noticias,48452,16
120071284390762,Paula Omodeo,ciatware,48002,13
118736245504093,TOTI  Intendente,Toti Intendente,47035,30
