Location name,Amount spent (USD)
Barima-Waini,≤100
Cuyuni-Mazaruni,≤100
Demerara-Mahaica,≤100
East Berbice-Corentyne,≤100
Essequibo Islands-West Demerara,≤100
Upper Demerara-Berbice,≤100
