Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,16103212,9
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,14360008,153
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,11994859,13
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,8429349,73
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,5484515,19
102793242742002,Jaksapedia,JAKSAPEDIA,3571650,34
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,2365893,2
101971245965029,Siap Kawal Polri,Kawal Polri,1857756,34
197545083607941,Harian Kompas,Harian Kompas,1425778,45
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1028731,30
104622532469179,Populis,Populis,657781,12
106883058905796,Tanda Seru,Tanda Seru,653446,12
104427162506872,Fakta Anies,Fakta Anies,515169,15
101428652793656,Readktif,Readktif,509983,9
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,505730,4
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,497615,22
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,496205,19
111864151754055,Esensi TV,Esensi Tv,495290,10
292939164731691,Relawan Herviano,Relawan Herviano,474447,17
100246718451350,Pekalongan Raya ID,Ganjar Nusantara Indonesia,464606,1
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,423209,2
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,400015,14
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,390211,24
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,382735,28
112121101796090,Opini 2024,Juniar Dwi Harianto,358456,13
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,355388,8
104830667806476,Melihat Indonesia,Melihat Indonesia,351286,22
397612604060624,ilham mendrofa,ilham mendrofa,348664,2
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,337214,36
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,330210,2
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,329517,11
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,324534,4
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,320564,10
117935907895698,Tidak resmi: inilahcom,Inilahcom,311596,2
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,305819,5
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,296717,13
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,290035,11
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,248811,8
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,248141,2
110024442017999,Lala Lulu,These ads ran without a disclaimer,241083,1
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,202752,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,195326,12
102342702575723,Lentera bangkalan,Ganjar Nusantara Indonesia,194848,2
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,193773,2
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,188684,3
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,188668,3
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,186691,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,182411,3
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,177610,3
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,173272,12
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,172782,3
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,171531,3
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,169675,30
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,169457,2
101355948222111,Golkar Indonesia,Golkar Indonesia,152749,4
106647992173984,Andi Dian Putra,Horas Kasih Sirait,149982,2
103974322620939,Kominfo Trenggalek,Anggianto,146945,2
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,146583,3
111508197374332,ADB Southeast Asia Development Solutions - SEADS,These ads ran without a disclaimer,141617,2
111272021680009,Cendekiawan Palembang,Ganjar Nusantara Indonesia,140365,1
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,136192,1
103411659195911,JIMAT,Arik Luviani Putri Yasa,134964,6
882638978454921,Raja Juli Antoni,Raja Juli Antoni,125402,2
101041975397915,Indonesia Satu,Bayu Wicaksono,122970,4
109080054719110,Jakarta Trend,Bayu Wicaksono,122914,3
197930674140927,Gerindra Jawa Tengah,Azka Najib,99038,1
104427162506872,Fakta Anies,Harian Politik,98062,1
103459482464091,Membawa langkat,Ganjar Nusantara Indonesia,96961,1
100343616115301,Deli serdang tertanam,Ganjar Nusantara Indonesia,96125,1
111345751661034,Sampang terhebat,Ganjar Nusantara Indonesia,94113,1
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,93561,2
109506435180993,Gowa terbuka,Ganjar Nusantara Indonesia,92897,1
101491652672085,Gagasan Banyuasin,Ganjar Nusantara Indonesia,92123,1
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,91501,2
108705558596782,Makassar berteman,Ganjar Nusantara Indonesia,88804,1
104799384898162,Indonesia Berkabar,Bayu Wicaksono,88592,3
102292785914950,Idola pacitan,Ganjar Nusantara Indonesia,88163,1
111241268349257,Ogan Komering ilir Cerita,Ganjar Nusantara Indonesia,87982,1
108358428631534,Lampung Selatan Bersuara,Ganjar Nusantara Indonesia,86554,1
101772656128822,Pesawaran Menawan,Ganjar Nusantara Indonesia,86302,1
103248962702683,Kemal Prabaswara Putra,Kemal Prabaswara Putra,85724,2
109916735140811,Lampung Tengah Berfikir,Ganjar Nusantara Indonesia,85658,1
105313791512717,Jateng Sentris,Bayu Wicaksono,85068,3
100357306113912,Bone tersenyum,Ganjar Nusantara Indonesia,84894,1
110454451763465,Sambas Bersinar,Ganjar Nusantara Indonesia,84722,1
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,84087,5
100754459407291,Inspirasi Bandar Lampung,Ganjar Nusantara Indonesia,83558,1
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,81723,1
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,81710,2
102176125918052,Sahabat Jane,Sahabat Jane,81510,2
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,81041,6
107690102033332,Diskusi Tanggamus,Ganjar Nusantara Indonesia,81011,1
101872465967714,Samarinda Bahagia,Ganjar Nusantara Indonesia,79512,1
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,79051,2
111613951635299,Lampung Timur Pedia,Ganjar Nusantara Indonesia,78765,1
111519674977954,Lampung Utara Media,Ganjar Nusantara Indonesia,78509,1
108294188639371,Medan satu,Ganjar Nusantara Indonesia,78294,1
105869408883391,Sumenep gembira,Ganjar Nusantara Indonesia,76394,1
112287718233835,Tuban terlihat,Ganjar Nusantara Indonesia,75746,1
106674122146910,Warta Banjarmasin,Ganjar Nusantara Indonesia,74632,1
104059522383148,Golkar Bangka Barat,Golkar Bangka Barat,74414,3
107126438755201,Mata situbondo,Ganjar Nusantara Indonesia,73858,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,71945,7
108629635281587,Meditasi Banjar,Ganjar Nusantara Indonesia,68324,1
103856925756142,Membaur surabaya raya,Ganjar Nusantara Indonesia,68315,1
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,62032,4
173776079818775,Saiful Mujani,Saidiman,61060,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,60272,5
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,59996,2
112465261559898,Lensa Kutai Kartanegara,Ganjar Nusantara Indonesia,59630,1
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,59605,3
110952238516382,Kiki Daliyo,Dwi Wantoro,58088,2
103813185760502,Tulungagung cerah,Ganjar Nusantara Indonesia,57780,1
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,56679,2
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,55739,2
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,55604,2
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,55320,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,54434,3
103154962503579,Penggemar Pontianak,Ganjar Nusantara Indonesia,53710,1
116787299947793,SobatNews,Sobat,53692,2
40841178757,Elnino Mohi,Elnino Mohamad Husein Mohi,52866,3
105909661295480,Darma Wijaya,Darma Wijaya,50262,1
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,50108,1
100452782779664,Kubu Raya Terpancar,Ganjar Nusantara Indonesia,50080,1
105337025602786,Lumajang terpandang,Ganjar Nusantara Indonesia,48473,1
100734202741306,Ponorogo hebat,Ganjar Nusantara Indonesia,48355,1
108526685278844,Warna warni blitar,Ganjar Nusantara Indonesia,48170,1
102465072563116,Pelindung bondowoso,Ganjar Nusantara Indonesia,48146,1
104262792380394,Update jombang,Ganjar Nusantara Indonesia,48099,1
106730535462607,Nilai nganjuk,Ganjar Nusantara Indonesia,47837,1
109071325223743,Lamongan satu,Ganjar Nusantara Indonesia,47766,1
108268591971532,Banyuwangi pedia,Ganjar Nusantara Indonesia,47386,1
100184799462772,Update magetan,Ganjar Nusantara Indonesia,47284,1
103778105764269,Rangkuman madiun raya,Ganjar Nusantara Indonesia,47108,1
105348782270164,Kontrol trenggalek,Ganjar Nusantara Indonesia,47040,1
100580589422621,Cahaya bojonegoro,Ganjar Nusantara Indonesia,46750,1
109984318465038,Ngawi keren,Ganjar Nusantara Indonesia,46605,1
100712919410182,Sidoarjo tersenyum,Ganjar Nusantara Indonesia,46602,1
105831108888060,Pasuruan bersama,Ganjar Nusantara Indonesia,46596,1
109933408468992,Intisari malang,Ganjar Nusantara Indonesia,46580,1
101348296012080,Batu raya merangkul,Ganjar Nusantara Indonesia,46262,1
109247435205581,Gresik berwarna,Ganjar Nusantara Indonesia,46200,1
104108629063055,Kediri bermakna,Ganjar Nusantara Indonesia,45925,1
108368611961682,Pusat mojokerto,Ganjar Nusantara Indonesia,45701,1
106151352188226,Pamekasan cerah,Ganjar Nusantara Indonesia,45414,1
103394729135185,Cerita jember,Ganjar Nusantara Indonesia,44990,1
106706392132350,Probolinggo info,Ganjar Nusantara Indonesia,44846,1
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",43602,2
105425845606525,Balikpapan terdepan,Ganjar Nusantara Indonesia,38463,1
110101038466059,Tanah Terbit,Ganjar Nusantara Indonesia,37503,1
102332655592625,BidikNews24.com,BidikNews24.com,36340,15
107378875547050,Sahabat Rinny Maria Chrisanti Bana,Maria Chrisanti Bana,36129,1
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,36115,1
312490859193724,mensbatik,Bayu Setayudha,34244,7
100676262667808,Story Nusantara,Bayu Wicaksono,34155,2
202555993805088,Caption,Bayu Wicaksono,33926,2
114046941578656,Tim Pemenangan HAM,Relawan HAM,33736,1
1476996532583231,Syaiful Ramadhan,Syaiful Ramadhan,30679,1
303339530017265,Huawei For Indonesia,Wonny Nur Rimba Utami,29467,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,28229,10
103581752405141,Sobar Harahap,Juniar Dwi Harianto,23793,11
635425077088293,Sahabat Pak Tengku,Ero Sukarna,23453,3
110647898605431,Info Solo Raya,Bayu Wicaksono,20000,1
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,19972,4
107318141100190,Semarang Raya Terkini,Bayu Wicaksono,18350,3
110056788323890,Pikiran Indonesia,Bayu Wicaksono,17760,2
100981282876455,Pesisir Barat Bersahabat,Ganjar Nusantara Indonesia,17589,1
108346091544917,Katalis IA,IA-CEPA ECP Katalis,17110,1
138564054486639,Voilà Ai Artist,These ads ran without a disclaimer,15260,2
500998506604927,Čínský rozhlas pro zahraničí,These ads ran without a disclaimer,15260,1
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,14050,1
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,13726,2
46858846892,Ary Ginanjar Agustian,These ads ran without a disclaimer,13630,1
114500064877844,Grup Messenger 18+,Rivaldi Zebua,12239,1
107241861191421,Ilmu Tambang,Ilmu Tambang,11995,1
109284775428512,"IMAM MUHLIS, M.H",Imam Muhlis,10495,1
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,7851,1
109992055345512,cryptoobulletin,These ads ran without a disclaimer,7205,1
109562720823279,CGTN Sports Scene,These ads ran without a disclaimer,7172,2
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,7127,1
720303975448251,Banyumasan Ngapak,Ganjar Nusantara Indonesia,6806,1
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,6557,1
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,5845,1
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,5774,1
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,5759,1
107565455160464,Indonesia Opini,Bayu Wicaksono,5217,2
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,4984,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,4981,1
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,4898,1
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,2435,1
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,2199,1
100147872667354,Kata Nusantara,Bayu Wicaksono,1379,1
106920001531083,Filosofi Jateng,Bayu Wicaksono,657,1
110129530653254,KBR,These ads ran without a disclaimer,519,1
109738061991908,banglukman75,These ads ran without a disclaimer,466,1
218884674831683,Asosiasi Data Kampar,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
106190745640983,MrSilly,These ads ran without a disclaimer,≤100,2
25219527852,Ciena,These ads ran without a disclaimer,≤100,1
206013353671660,DailyBee,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
110780655713826,SEAC,These ads ran without a disclaimer,≤100,1
481442475370677,World Internet Conference,These ads ran without a disclaimer,≤100,1
107029347739871,Adlin Tambunan,Adlin Tambunan,≤100,1
107574164472383,CSGI,These ads ran without a disclaimer,≤100,1
495206757286894,Laudato Si Movement,These ads ran without a disclaimer,≤100,1
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,1
317523675504246,Cookie - Fun Games,These ads ran without a disclaimer,≤100,1
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,≤100,2
114247604036354,Инфограф,These ads ran without a disclaimer,≤100,1
1222427097843715,Immunization Economics,These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
11949538375,China Dialogue,These ads ran without a disclaimer,≤100,1
