Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
990747367737692,Cătălin Drulă,Uniunea Salvați România,11199,6
243027859216579,Alfred Simonis,Partidul Social Democrat,1932,9
1058116737612843,USR,Uniunea Salvați România,1693,1
178362315106,European Parliament,European Parliament,1499,13
291177524360702,Partidul Social Democrat,Partidul Social Democrat,1345,8
207741001672,Speranta pentru Romania,Speranta pentru Romania,924,17
163943696987223,Ziarul Puterea,Ziarul Puterea,877,31
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,677,4
104369154745548,Diana Stoica,Diana Stoica,646,2
1122653111147741,Genesis Athens,Genesis Athens,591,2
108295090637741,ASAP România,Fundatia The Institute,529,7
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,479,53
123526378261795,Stiri Locale,Stiri Locale,389,3
686190454826244,Declic,Declic,384,4
107236228539491,Ion Belu,Ion Belu,357,3
102601499822802,RMDSZ,RMDSZ,343,5
109556372802910,USR Dolj,USR Dolj,285,3
731035500293728,Siegfried Muresan,Siegfried Muresan,285,2
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,254,5
1514760912172050,Marius Bodea,Marius Bodea,231,2
341037705981172,Humanitas,Humanitas,230,9
104519198394311,Rares Hopinca,Rareş Hopincă,227,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,221,4
110665943772240,Virgil Pirvulescu,Virgil Pirvulescu,218,1
114319753592403,AFACERI.news,Horia-Marius Bogdan,214,4
112664490103704,Salvăm România,Salvăm România,211,1
149371012371397,Newsweek Romania,Newsweek Romania,202,3
220579784732993,Daniel Buda,Buda Daniel,189,5
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,184,7
601096316595944,Senatul României,Senatul României,164,2
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,156,2
675042232534141,Vincze Loránt,Vincze Loránt,152,4
175293925828191,Kelemen Hunor,RMDSZ,149,8
1156150484398630,MozaiQ,MozaiQ,148,4
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,141,1
200504554237674,USR Teleorman,USR Teleorman,129,2
111994375162231,Sondaje Dambovita,Media Flux Dâmbovița SRL,127,2
101170469166841,Florian Sirca,Florian Sirca,123,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,115,3
338416500146655,USR Agigea,USR Constanța,114,1
1738339926491503,Silviu Dehelean,Silviu Dehelean,112,1
1491544234239734,Forța Dreptei,Forta-Dreptei,112,3
1498149113813076,Florin Cîţu,CITU FLORIN-VASILE,111,1
148960861863819,Mircia Gutău,Mircia Gutău,109,3
1752873864954644,Robert Sighiartau,Robert Sighiartau,107,1
101340741758468,Radu Pescar,Pescar Radu Mircea,106,6
182546041796641,Costel Alexe,Costel Alexe,105,1
205092989831102,Senator Maricel Popa,Maricel Popa,105,2
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,103,1
155195491318605,eoficial.ro,Eoficial.ro,102,1
1750327845246533,USR Maramureș,USR Maramureș,101,2
163076814300722,Romania1.ro,Romania1.ro,101,1
104214448943442,Adrian Niță,Nita Adrian,≤100,1
100211372942318,România=GEȚIA,Mărgărit-Daniel Buzoi,≤100,2
821269587938298,Alina Gorghiu,Alina Gorghiu,≤100,2
