Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",12084,30
118719801252410,Národní plán obnovy,Národní plán obnovy,7620,21
122074554119,EU Social,EU Social,5754,2
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",5749,6
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,3839,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2494,11
178362315106,European Parliament,European Parliament,2484,10
315972808450196,ČSOB,ČSOB,2145,3
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2091,12
120461304659141,O2 CZ,O2 Czech republic,1612,1
55408246161,Amnesty International ČR,Amnesty International ČR,1539,2
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1465,4
214827221987263,Andrej Babiš,Andrej Babiš,1336,4
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1263,1
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,1043,1
1956144064659620,BlueTV,Aliance pro budoucnost,1025,3
356451014434612,Marian Jurečka,KDU-ČSL,868,4
822146574595819,Agrární komora České republiky,Agrární komora České republiky,822,1
460558621177512,Zálohujme.cz,Zálohujme,788,2
197010357446014,Ondřej Prokop,Ondrej Prokop,727,3
424114981002397,Český rozhlas Plus,Český rozhlas,656,21
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,579,4
137301989386,Aktuálně.cz,Aktuálně.cz,577,3
125830487980906,Solární asociace,Solární asociace,516,3
532219183564760,Stanislav Polčák,Stanislav Polčák,508,2
171936526824,EKONOM.cz,"Economia, a.s.",500,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",500,50
257529307701966,Jiří Pospíšil,TOP 09,478,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,472,4
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,438,3
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",430,4
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,402,4
1410403182565683,Petr Hladík,KDU-ČSL,399,1
137778619615350,Voyo.cz,TV Nova s. r. o.,392,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,385,3
146599018696771,NATO,NATO,358,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,350,7
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,342,1
90002267161,TOP 09,TOP 09,326,10
103567498863549,Ecoista,Ecoista,315,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,311,1
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,310,1
587682004653785,Piráti Praha,Česká pirátská strana - Praha,304,2
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,298,2
