Location name,Amount spent (USD)
Ahmadi Governorate,≤100
Capital Governorate,997
Farwaniya Governorate,278
Hawalli Governorate,780
Jahra Governorate,≤100
Mubarak Al-Kabeer Governorate,≤100
Unknown,≤100
