Location name,Amount spent (EUR)
Abruzzo,612
Aosta Valley,≤100
Basilicata,242
Calabria,832
Campania,3041
Emilia-Romagna,2307
Friuli-Venezia Giulia,1089
Lazio,3560
Liguria,1206
Lombardia,5143
Marche,723
Molise,123
Piedmont,2093
Puglia,2020
Sardinia,906
Sicilia,2389
Trentino-Alto Adige,465
Tuscany,2023
Umbria,518
Unknown,≤100
Veneto,2033
