Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2719870,26
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1482770,20
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1063710,3
299469560099835,Alcaldía de Cali,Alcaldía de Cali,810928,18
512529829193821,Julian Montoya,Julian Montoya,595327,2
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,586408,7
251292808253299,Canadian College,Canadian College,560949,17
162949777243451,Andrés Julián,Andrés Julián Rendon,391922,4
605236949886245,Ferney Silva Idrobo,Ferney Silva Idrobo,361349,1
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,236510,5
117247184669607,Juan Diego Gomez Gobernador,Get Social,234270,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,227523,3
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,186643,3
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,185716,3
103833791361048,El Legado de Álvaro Uribe Vélez,Centro Democrático - Comunidad Oficial,184315,1
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,180031,11
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,175649,4
184284351706738,Lotería de Bogotá,Lotería de Bogotá,175169,3
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,174811,1
105848177845789,All Out en español,All Out Action Fund,156835,6
151666104888359,Cultura en Bogotá,Servimedios,155954,2
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,135932,7
109023772053741,Movil Consultores Academy,Movil Consultores Academy,128591,25
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,125730,10
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,124774,5
105598124675352,General Juvenal Díaz,General Juvenal Díaz,124044,2
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,123636,2
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,117364,2
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,117212,33
1147318942107929,Todos Somos Una,DEBRAIN LLC,110537,3
108233262091178,David Islem R,David Islem R,108460,2
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,104404,4
232287230205457,IDU Bogotá,Instituto de Desarrollo Urbano : IDU,101564,6
108675595132967,Karol Martínez Silva,Karol Martinez Silva,101441,8
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,96873,1
104969865721375,Profes.movimientociudadano,John Bazurto,94998,10
108228068238348,Diego Caicedo,Diego Caicedo,94683,10
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,91137,8
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,89399,11
2369166386675873,Mauricio Presente,Mauricio Rendón,88322,13
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,83593,2
102108685107684,Jose Baquero,Baquero Jose,81953,1
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,81378,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,79388,2
112505265094567,Mario Gutiérrez,Mario Gutiérrez,75264,9
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,74428,3
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,74144,1
2013525382284983,Wilson Florez,Wilson Antonio Florez Vanegas,71485,1
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,70475,13
175346789490397,Peyi Paternina,Peyi Paternina,69987,6
108077528892290,Andrés Zamora Rovira,Space Marketing,69266,1
