Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,411
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,143
County Mayo,≤100
County Meath,153
County Monaghan,≤100
County Offaly,≤100
County Tipperary,111
County Westmeath,≤100
Donegal,111
Dublin,1592
Galway,209
Kerry,107
Kildare,145
Kilkenny,≤100
Limerick,170
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,104
Wexford,110
Wicklow,142
