Location name,Amount spent (ARS)
Buenos Aires,1142907
Catamarca,59487
Chaco,84806
Chubut,124297
Ciudad Autónoma de Buenos Aires,432312
Corrientes,71305
Córdoba,392310
Entre Rios,78301
Formosa,22456
Jujuy,48632
La Pampa,75456
La Rioja,19110
Mendoza,114125
Misiones,70403
Neuquén,398597
Río Negro,72428
Salta,135113
San Juan,109028
San Luis,37604
Santa Cruz,11485
Santa Fe,383335
Santiago del Estero,18767
Tierra del Fuego,67048
Tucuman,77474
Unknown,102
