Location name,Amount spent (EUR)
Alytus County,≤100
Kaunas County,393
Klaipėda County,229
Marijampolė County,≤100
Panevėžys County,136
Tauragė County,≤100
Telšiai County,≤100
Unknown,≤100
Utena County,≤100
Vilnius County,593
Šiauliai County,176
