Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
246977185497434,Plastic Change,Plastic Change,9270,29
12860228293,Politiken,Politiken,9067,44
65929129383,Røde Kors,Røde Kors,8456,47
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5870,35
72672361910,Børns Vilkår,Børns Vilkår,3264,15
110321008383861,Red Barnets landsindsamling,Red Barnet,2653,134
26458152911,SOS Børnebyerne,SOS Børnebyerne,2579,25
399210657232918,PlanBørnefonden,PlanBørnefonden,2520,20
250994288337708,Sex og Samfund,Sex og Samfund,2348,22
110074700906511,Metin Lindved Aydin - Radikale Venstre,Metin Lindved Aydin,2309,4
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),2017,2
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1860,10
12787473132,Berlingske,Berlingske,1808,33
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1775,28
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1626,6
55365680705,Greenpeace Danmark,Greenpeace Danmark,1605,19
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1525,51
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1520,13
867877683280051,Weekendavisen,Weekendavisen,1378,27
121570596369,CARE Danmark,CARE i Danmark,1377,15
437410226312057,Københavns Kommune,Københavns Kommune,1330,9
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1327,33
1029970060346902,EWII,EWII A/S,1259,1
304554445813,Videncentret Bolius,Videncentret Bolius,1251,13
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,1170,6
22030968736,Anima,Anima,1160,2
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,1092,3
748887235210811,Obton Forvaltning A/S,Obton A/S,980,7
102154048301476,Lederstof.dk,Lederne,875,26
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,838,1
130388840342741,Danske Bank,Danske Bank,723,5
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,722,12
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,706,13
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,678,6
304554445813,Videncentret Bolius,Bolius,668,3
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,662,5
126543540781090,Ældre Sagen,Ældre Sagen,607,16
1246666085407861,Karsten Hønge,SF,602,1
110560691837684,SolCompagniet,SolCompagniet,535,3
708245239243699,Dansk Beton,Dansk Beton,510,5
167891603415958,Lederne,Lederne,505,14
107898832590939,European Commission,European Commission,494,4
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,489,20
852608988134698,Tikko,Tikko,451,4
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,445,20
182121298931589,Odense Kommune,Odense Kommune,439,4
287306323369,Børnecancerfonden,Børnecancerfonden,434,2
105511328705392,HØRT,Børns Vilkår,429,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,391,3
66328502645,Dagbladet Information,Dagbladet Information,391,1
1704424023182897,Politiken Historie,Politiken Historie,385,14
145392175531068,JydskeVestkysten,JydskeVestkysten,362,2
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",315,2
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,303,8
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,296,16
147547541961576,Council of the European Union,Council of the European Union,290,2
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,274,3
305932686202047,Caritas Danmark,Caritas Danmark,268,1
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,257,3
183887801641951,Verdens Skove,Verdens Skove,253,1
224187210962818,FynBus,FynBus,240,1
12390252419,Region Nordjylland,Region Nordjylland,240,2
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,232,1
314676938743,DM din akademiske fagforening,DM,229,10
246097715413231,Alkohol & Samfund,Alkohol & Samfund,224,10
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,203,2
