Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
682268945137255,Chris Minns,Chris Minns MP,9048,53
119246428679,NSW Labor,NSW Labor,8592,96
177072498997234,NSW Electoral Commission,NSW Electoral Commission,8446,39
532962446729390,Australian Families,Department of Social Services,4528,49
24495551981,The Greens NSW,The Greens NSW,4298,130
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",4153,22
213476079972,Essential Workers Deserve Better,Mark Morey,3661,79
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3389,214
104389532222332,Solutions,Solutions for Australia,2968,117
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,2954,28
120462224723459,NSW Nationals,National Party of Australia - NSW,2932,21
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,2762,29
331204223675563,United Australia Party,United Australia Party,2679,1
32799215298,Animals Australia,Animals Australia,2614,98
100356216050100,Family First Party Australia,Family First Party Australia Ltd,2568,10
280130718768016,Public Service Association of NSW,Public Service Association of NSW,2516,8
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2277,21
807722379247301,Clive Palmer,United Australia Party,2137,1
103653191525,Ben & Jerry's,Ben & Jerry's,2128,3
8422338499,The Wilderness Society,The Wilderness Society,2009,66
307341981788,Australian Labor Party,Australian Labor Party,1831,5
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1800,48
108381455902627,Australian Christian Lobby,Australian Christian Lobby,1687,3
106572145637277,Helen Conway for North Shore,Helen Conway,1557,15
107113675572590,Dirty Dozen,Solutions for Australia,1463,72
10113538711,WWF-Australia,WWF-Australia,1429,6
102123539486514,Roshena Campbell,Liberal Party of Australia,1361,4
148496808639555,"Electrical Trades Union, ETU NSW Branch",Electrical Trades Union - ETU NSW,1273,2
494820897261439,Bank Australia,Bank Australia,1252,49
105228161893855,Climate 200,Climate 200,1214,85
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,1207,12
1776727752614025,Glencore,Glencore Australia,1098,13
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,1072,62
