Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,22188,8
135843375926,UNICEF Norge,UNICEF Norge,4615,22
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3994,63
111345183340,Fagforbundet,Fagforbundet,3808,6
203067569732001,Fellesforbundet,Fellesforbundet,3481,48
10953652930,Høyre,Høyre,2293,46
117726821605303,PBL,PBL,2084,42
275389322558295,LOs sommerpatrulje,LO,1899,4
102264419459588,Akershus Høyre,Akershus Høyre,1660,5
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1560,22
371106536283235,DAG OG TID,Dag og Tid AS,1557,6
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1415,41
151608890040,Innlandet FrP,Innlandet FrP,1219,4
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1111,1
322525743444,Get Inspired,These ads ran without a disclaimer,1084,5
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1031,1
198748346812235,Drammen Venstre,Drammen Venstre,1025,19
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,939,9
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,881,5
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,823,5
110628757129572,LO Vestfold og Telemark,LO,779,8
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,660,1
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,635,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,629,4
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,527,10
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,519,2
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,472,2
110023678604857,Asker Venstre,Asker Venstre,439,11
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,432,12
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,426,2
166359316748710,Ørsta Høgre,Ørsta Høgre,418,2
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,415,6
132368899297,Framtiden i våre hender,Framtiden i våre hender,409,1
189828081044593,MS-forbundet i Norge,Ms-forbundet,390,11
20468812735,LO,LO,369,3
131631106897687,Øygarden FrP,Øygarden FrP,358,13
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,347,1
711789545902081,Marit Vea,Oslo Venstre,329,9
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,324,7
153402168051875,Bergen Senterparti,Bergen Senterparti,319,6
329215143807272,Trondheim Høyre,Trondheim Høyre,309,1
148389115200561,Kristiansand Venstre,Kristiansand Venstre,293,3
176175415825122,apotek.no,Apotekforeningen,293,20
60540214886,Lederne,These ads ran without a disclaimer,281,2
