Location name,Amount spent (EUR)
Attica (region),2080
Central Greece (region),176
Central Macedonia,733
Crete,206
Eastern Macedonia and Thrace,210
Epirus (region),106
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),299
Southern Aegean,115
Thessaly,167
Unknown,≤100
Western Greece,211
Western Macedonia,≤100
