Location name,Amount spent (EUR)
Attica (region),7385
Central Greece (region),875
Central Macedonia,4330
Crete,1214
Eastern Macedonia and Thrace,1084
Epirus (region),722
Ionian Islands (region),417
Northern Aegean,293
Peloponnese (region),993
Southern Aegean,668
Thessaly,1342
Unknown,≤100
Western Greece,1177
Western Macedonia,590
