Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,64915,24
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,24439,11
661879807208966,ATIN - Atiku Transformation Initiative For Nigeria,ATIN - Atiku Transformation Initiative For Nigeria,12192,3
103018869332378,BantuPage,Ikechukwu Orji,9188,7
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,5994,6
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,5072,2
101597856085318,Theokmovement,Olakunle Kosile,5026,4
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,4843,4
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,3160,2
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,2784,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,2632,3
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,2452,4
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,2416,9
102169824695398,Rero TV,Oghenebrorhie Okotie,2383,6
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,2252,5
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,1953,2
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,1896,1
126460284139483,Nigerianeye,NigerianEye,1844,1
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1792,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1732,2
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,1716,2
100202924924063,Page 36,Page 36,1701,8
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,1692,3
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1620,3
14312764639,Atiku Abubakar,The Atiku Campaign,1565,2
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,1438,2
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,1408,2
1680958165547490,Fabric Eight,FabricEight,1350,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,1264,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,1200,1
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,1199,1
101622722635138,Advocacy For Good Governance,Nnadi Sunny,1081,3
104663752433213,GSM 2.0,Seyi Makinde Campaign Organisation,1034,1
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1022,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1016,1
406183693552317,Promise Emmanuel,Promise Emmanuel,1003,2
108067478661339,The Ephraim Inyang Project,Akwaowo Adiakpan,983,1
688681654827108,Gombe Hub,Gombe Hub,950,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,922,1
112490788185086,GSP Forum,GSPForum,876,1
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,820,2
105206135729619,Solution Reporters,Solution Reporters,707,1
878141452335886,The Hope For Nigeria,Kerry Kenu,639,2
260451584306863,"Rep. Ogundu Kingsley Chinda, MHR",Hanacho Marvin Chinda,631,1
241652942562933,Yomi Idowu,Adfol Global Enterprise,631,1
788935831266243,4Point Real Estate Inv. Ltd,These ads ran without a disclaimer,595,1
114198558229126,May 25th  Concept & Innovation  Support Group For Uba Sani,Nwachukwu Nonso Kingsley,537,2
