Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
141627992572943,Budweiser,Ambev,91006,7
301774903545521,Brasil Paralelo,Brasil Paralelo,79842,242
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,60149,22
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",34952,119
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,32350,22
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,6385,3
465235726843103,Ambev,Ambev,6064,5
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5708,97
425215080864180,Pfizer Brasil,Pfizer,5563,4
112830251033781,Tiger,GRUPO HEINEKEN,5300,1
239665829565195,Cidade de São Paulo,Prefeitura de SP,5109,63
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,4694,6
159103797542,Greenpeace Brasil,Greenpeace Brasil,4554,174
171169022896525,Guaraná Antarctica,Ambev,4210,1
137389166280413,Estácio,Estácio,3350,6
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3232,277
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,3074,158
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,3035,182
239977579362882,Blue3 Investimentos,Blue3 Investimentos,2630,5
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,2287,12
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,2243,1
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2074,32
255804437808407,Vale,Vale,1649,9
101189854802059,Revista Oeste,Revista Oeste,1304,8
224021551012451,Gerando Falcões,Gerando Falcões,1270,39
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,1265,28
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1141,1
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1124,3
800191420076446,Paulo Mansur,Paulo Mansur,1068,2
197698930267127,Alana,Instituto Alana,1066,196
