Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,16563400,8
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,11695158,52
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,9953781,96
54779960819,United Nations,United Nations with Facebook Ad Credits,7564088,3
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,7479135,83
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,5770853,6
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4770828,4
116802887958054,Sahabat Mbak Puan,Pendukung Puan,2968444,9
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2637331,33
197545083607941,Harian Kompas,Harian Kompas,2347592,42
101791176154457,Kodepolitik A1,Aditia Ramdani,1246662,21
101380126198333,Bias Politik,Aditia Ramdani,1204475,12
114780578173621,Lubang Politik,Aditia Ramdani,1155551,12
101203454841155,Kota Kite,Prayogo,832327,8
104101959243787,Mbak Puan for President 2024,Pendukung Puan 'Agus Sugianto',828188,4
102672669369785,Suara Akar Bawah,Aditia Ramdani,578949,9
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,568867,42
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,507573,3
106883058905796,Tanda Seru,Aditia Ramdani,505374,15
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,389896,1
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,382387,2
104622532469179,Populis,Aditia Ramdani,331367,12
104830667806476,Melihat Indonesia,Melihat Indonesia,322975,3
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,275708,12
101428652793656,Readktif,Aditia Ramdani,272656,9
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,266656,22
1517088885216557,AIG,These ads ran without a disclaimer,260551,3
107314345341621,Zakiyuddin harahap,Zakiyuddin harahap,256750,11
173776079818775,Saiful Mujani,Saidiman,243020,1
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,236073,5
200146900023955,American Dream TV,These ads ran without a disclaimer,233608,1
100634344801574,Gus Raharjo,Septian Raharjo,215070,1
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,179637,1
104551891580390,Fahira Idris,Nurazmi Batubara,175581,1
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,147162,3
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,141417,3
147555216186069,Christina Aryani,Christina Aryani Foundation,136558,1
105395699123690,Lensa Politik,These ads ran without a disclaimer,135333,6
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,132527,12
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",131008,2
