Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,9046,87
119246428679,NSW Labor,NSW Labor,4916,160
682268945137255,Chris Minns,Chris Minns MP,4835,15
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",4769,39
532962446729390,Australian Families,Department of Social Services,4004,49
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,2574,120
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2398,33
213476079972,Essential Workers Deserve Better,Mark Morey,2161,52
156271657717715,Nature NSW,Nature Conservation Council of NSW,2112,128
105228161893855,Climate 200,Climate 200,2003,96
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,1992,175
192946087555045,Insurance Council of Australia,Insurance Council Australia,1927,2
24495551981,The Greens NSW,The Greens NSW,1409,62
101589645013040,Thrive by Five,Thrive By Five,1404,17
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1394,10
308746806571901,Advance Australia,Advance Australia,1289,79
107113675572590,Dirty Dozen,Solutions for Australia,1239,54
8422338499,The Wilderness Society,The Wilderness Society,1233,99
10113538711,WWF-Australia,WWF-Australia,1227,6
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1213,24
108695110952294,Greens MPs,Greens MPs,1181,17
1776727752614025,Glencore,Glencore Australia,1100,8
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,1043,34
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,968,13
447447719391089,Health Care Providers Association,Health Care Providers Association,963,8
89794331215,Oxfam,Oxfam Australia,953,36
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,902,6
182564410468,Australia for UNHCR,Australia for UNHCR,782,129
105140971475089,Chuffed.org - Australia,Chuffed.org,781,6
494820897261439,Bank Australia,Bank Australia,760,42
92824008332,Plan International Australia,Plan International Australia,735,15
106572145637277,Helen Conway for North Shore,Helen Conway,639,8
105931422364976,Jacqui Scruby,Jacqui Scruby,626,42
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,617,13
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,605,19
101934832754638,Joeline Hackman,Joeline Pty Ltd,602,8
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,578,32
1943258269309425,Equality Australia,Equality Australia,577,10
68280472472,Queensland Conservation Council,Queensland Conservation Council,544,7
328641501156991,United Workers Union,United Workers Union,493,1
698795023613160,Pump Haircare,These ads ran without a disclaimer,487,1
345960425540557,The Climate Council,The Climate Council,467,38
332509390785960,Angie Bell MP,Angie Bell MP,452,2
76212817063,CARE Australia,CARE Australia,434,10
352953834815624,Jason Wood MP,Jason Wood MP,434,9
157812980921536,Environmental Defenders Office,Environmental Defenders Office,428,49
453750595056,Cancer Council NSW,Cancer Council NSW,376,50
104389532222332,Solutions,Solutions for Australia,375,133
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,361,7
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,353,1
101915752794492,Julia Little - Labor for Drummoyne,Julia Little - Labor for Drummoyne,351,110
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,341,27
125812604095801,Invasive Species Council,Invasive Species Council,338,84
231341250224498,Australian Ethical Investment,Australian Ethical Investment,337,26
172094012830551,Australian Paralympic Team,Paralympics Australia,336,20
10852627380,World Animal Protection Australia,World Animal Protection Australia,329,10
149648047339,Save the Children Australia,Save the Children Australia,322,20
120462224723459,NSW Nationals,National Party of Australia - NSW,302,1
845410525497100,Launch Housing,Launch Housing,295,69
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,290,11
107361628129889,Dave Layzell,National Party of Australia - NSW,289,3
11775531229,The Chaser,The Chaser,288,8
