Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",4702,40
532962446729390,Australian Families,Department of Social Services,4276,49
119246428679,NSW Labor,NSW Labor,3926,227
682268945137255,Chris Minns,Chris Minns MP,3737,70
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,3452,33
24495551981,The Greens NSW,The Greens NSW,3363,168
213476079972,Essential Workers Deserve Better,Mark Morey,3070,77
807722379247301,Clive Palmer,United Australia Party,3068,1
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2986,32
104389532222332,Solutions,Solutions for Australia,2770,135
156271657717715,Nature NSW,Nature Conservation Council of NSW,2766,59
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,2611,31
32799215298,Animals Australia,Animals Australia,2481,96
8422338499,The Wilderness Society,The Wilderness Society,2409,109
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2320,166
102123539486514,Roshena Campbell,Liberal Party of Australia,2220,7
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2155,20
103653191525,Ben & Jerry's,Ben & Jerry's,1947,3
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1785,64
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1779,16
106572145637277,Helen Conway for North Shore,Helen Conway,1454,12
307341981788,Australian Labor Party,Australian Labor Party,1435,2
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1347,21
10113538711,WWF-Australia,WWF-Australia,1299,6
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,1168,17
1776727752614025,Glencore,Glencore Australia,1117,13
108381455902627,Australian Christian Lobby,Australian Christian Lobby,1092,5
100356216050100,Family First Party Australia,Family First Party Australia Ltd,1041,10
101589645013040,Thrive by Five,Thrive By Five,1015,12
120462224723459,NSW Nationals,National Party of Australia - NSW,992,13
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,982,13
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,971,50
447447719391089,Health Care Providers Association,Health Care Providers Association,967,8
234642499897373,Fire Brigade Employees' Union - FBEU,Fire Brigade Employees Union,950,6
609336902555154,Senator Jane Hume,Senator Jane Hume,910,2
105228161893855,Climate 200,Climate 200,862,39
105931422364976,Jacqui Scruby,Jacqui Scruby,858,21
92824008332,Plan International Australia,Plan International Australia,818,27
494820897261439,Bank Australia,Bank Australia,797,43
114356285318973,Lee Evans MP,"Liberal Party of Australia, NSW Division",775,5
76212817063,CARE Australia,CARE Australia,724,5
127359887280843,Build Them Here,"Rail, Tram and Bus Union",711,9
328641501156991,United Workers Union,United Workers Union,707,1
101934832754638,Joeline Hackman,Joeline Pty Ltd,677,11
1066991789983610,Australian Services Union NSW & ACT,Australian Services Union NSW & ACT,630,21
2216458428672346,Wendy Lindsay MP East Hills,"Liberal Party of Australia, NSW Division",600,4
102735262506370,Amanda Findley for South Coast,The Greens NSW,584,22
115906901777839,Stuart Ayres,"Liberal Party of Australia, NSW Division",562,7
101199832839225,Nathan Bracken - Liberal Candidate for The Entrance,"Liberal Party of Australia, NSW Division",554,3
106680295615142,Mohit Kumar - Liberal Candidate for Riverstone,"Liberal Party of Australia, NSW Division",549,5
262934517220161,Public Education Party,Public Education Party,527,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,509,10
113189828261610,Therese Fedeli - Liberal Candidate for Leppington,"Liberal Party of Australia, NSW Division",491,4
109456968666300,Michael Regan - Independent Candidate for Wakehurst,Michael Regan,481,18
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",469,4
497245760618375,Donna Davis - Labor for Parramatta,NSW Labor,467,21
125812604095801,Invasive Species Council,Invasive Species Council,465,113
555628917805267,Janelle Saffin - Member for Lismore,NSW Labor,463,7
207984645959183,Shooters Fishers and Farmers Party,Shooters Fishers and Farmers Party,456,9
117372024582591,Katie Mullens - Liberal Candidate for Parramatta,"Liberal Party of Australia, NSW Division",453,5
110735624830301,Tim James MP,"Liberal Party of Australia, NSW Division",448,5
206887666516310,Jordan Lane - For Ryde,"Liberal Party of Australia, NSW Division",446,4
101046786173722,Tina Ayyad - Liberal Candidate for Holsworthy,"Liberal Party of Australia, NSW Division",441,4
182564410468,Australia for UNHCR,Australia for UNHCR,437,104
307339209323908,Dan Tehan MP,Dan Tehan MP,434,3
145262132264710,Angus Taylor MP,Angus Taylor MP,423,7
205327792883589,Stuart Robert MP,Stuart Robert MP,412,4
136441724510,Humane Society International Australia,Humane Society International Australia,409,57
50461955643,UNSW,UNSW Sydney,394,2
2080670615483977,Verve Super,Verve Super,389,4
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,389,12
112616948322135,Luke Sikora - Liberal Candidate for South Coast,"Liberal Party of Australia, NSW Division",374,3
149005528479543,Mark Coure MP,"Liberal Party of Australia, NSW Division",368,3
109786965350208,Samantha Talakola - Liberal Candidate for Londonderry,"Liberal Party of Australia, NSW Division",362,3
159487260807787,Tindo Solar,Tindo Solar,361,2
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,359,1
297644110687978,Matt Kean MP,Matt Kean MP,355,6
332509390785960,Angie Bell MP,Angie Bell MP,348,2
478876985509503,Anthony Roberts,"Liberal Party of Australia, NSW Division",348,4
852683904851466,Lyndal Howison - Labor,NSW Labor,348,28
110456094190032,Changing Aged Care,HSU National,336,15
105140971475089,Chuffed.org - Australia,Chuffed.org,332,1
704470226349883,Liza Butler Labor for South Coast,NSW Labor,327,30
845410525497100,Launch Housing,Launch Housing,322,64
102329728050606,Yes23,Yes23,318,4
107939487783753,Garth Hamilton MP,Garth Hamilton MP,312,6
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,305,19
352953834815624,Jason Wood MP,Jason Wood MP,304,4
110470398630322,Manuel Brown : Labor for Arafura,Manuel Brown : Labor for Arafura,304,1
149255515146524,Lock The Gate Alliance,Lock The Gate Alliance,295,8
258785314219353,Newcastle Greens,Greens NSW,292,11
200504676749108,Alex Greenwich,Alex Greenwich,292,9
760144500853551,Rory Amon - Putting Pittwater First,Rory Amon,283,11
54879226285,Teach For Australia,Teach For Australia,278,35
