Location name,Amount spent (EUR)
Burgenland,203
Carinthia,448
Lower Austria,1060
Salzburg,2308
Styria,1169
Tyrol,420
Unknown,≤100
Upper Austria,1154
Vienna,1835
Vorarlberg,461
