Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,14273,4
105569831989945,Ch Shafiq ur Rehman Warraich,Ch Shafiq ur Rehman Warraich,13423,6
137622236308471,GFS Builders and Developers,These ads ran without a disclaimer,11137,1
108032181861181,Suno News HD,Suno News HD,7483,8
459618574573273,Twin City News,Twin City News,4256,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,3660,13
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3577,2
109493084543028,Four Corners with Tarar,NEXT TV,2843,1
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,2639,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2522,1
507921759310074,Barrister Malik Jamshed Ghias,Shahbaz Nawaz,2272,3
204305176293161,Alamgir Khan,Alamgir Khan,2130,2
97429917898,ProPakistani,ProPakistani,2000,2
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,1988,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1955,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,1866,5
115756630242189,Gulmohar City Karachi,Zulfiqar Ahmed Khan,1592,2
977981842265214,Pukaar,Pukaar,1438,2
2086750308293510,Taftishi,Taftishi,1432,2
437241682996744,Radio Ejani,These ads ran without a disclaimer,1218,1
863919760292591,Muhammad Khan Malik Khani,Muhammad Khan Malik Khani,1130,2
467853533294193,Rana Sultan Ali Khan,Rana Sultan Ali Khan,1122,2
28312410177,World Food Programme,These ads ran without a disclaimer,1056,2
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,1018,1
1057231097783621,Karachi Airport Lions Eye Bank,Anas Shakeel,1012,1
