Location name,Amount spent (EUR)
Attica (region),2500
Central Greece (region),193
Central Macedonia,1022
Crete,364
Eastern Macedonia and Thrace,255
Epirus (region),127
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),242
Southern Aegean,158
Thessaly,304
Unknown,≤100
Western Greece,307
Western Macedonia,103
