Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,12733,8
171980796153771,Siraj ul Haq,Siraj ul Haq,9807,13
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,8495,13
108032181861181,Suno News HD,SUNO TV,7554,25
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,6510,12
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,4809,10
931203933666198,Startup Pakistan,Startup Pakistan,3634,2
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,3383,7
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",3227,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,3129,2
109493084543028,Four Corners with Tarar,NEXT TV,2944,1
104341405982762,AI+ Chat Assistant,These ads ran without a disclaimer,2837,1
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,2686,2
498009176948526,Iftikhar Ali Baber Khitran,Iftikhar Ali Baber Khitran,2643,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2603,1
104472305969130,Maher Muhammad Javed,Shah Nawaz Daula,2316,5
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,2277,2
122578684096711,Usman Ahmad Bhatti,Haider Munir,2157,2
977981842265214,Pukaar,Pukaar,1852,1
105673728468946,Ahmer Rasheed Bhatti,Ahmer Rasheed Bhatti,1570,1
123089817433991,Adeel Hassan Cheema,Haider Munir,1262,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1252,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1041,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1039,1
103075692767998,Haseeb Amjad,Haseeb Amjad,1020,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,2
810798735670755,Neo News,Neo News,970,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,730,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,721,1
101169972970013,Team Arslan Hafeez Chaudhery,Hafiz Muhammad Bilal Shabbir,690,4
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,675,3
113155675083831,Haji Faiz Ul Haq Hashmi,Abdul Hadi Hashmi,638,2
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,623,1
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,622,1
101810536004283,Book Block,These ads ran without a disclaimer,618,1
108727162154282,Azhar Iqbal,Azhar Iqbal,532,1
224263390969298,Haji Sajid Tareen,These ads ran without a disclaimer,521,1
1706863532970589,Nasir Hashmi,Nasir Hashmi,521,1
115435898200456,Khan Muhammad Khan Khichi,Muhammad Irfan Khan,510,1
234578749895304,Relief Foundation International,Relief Foundation International,503,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,429,1
101206152972905,Voice of PP 60,M Aniq Hassan Randhawa,419,1
113440988409395,Irfan Aziz,These ads ran without a disclaimer,405,1
108692958881661,Abdul Rehman Bhatti,حسن مرزا,403,1
102508299154893,The Rising Republic,Muhammad Mohsin,385,1
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,344,1
106873741907128,Raja Muhammad Saleem,Raja Muhammad Saleem,335,1
104653912628214,Mian Abdul Sattar Bega,Mian Abdul Sattar Baiga,326,1
109546122134359,Kifayat Speaks,Ihtisham Ali,317,1
100115883509937,SURAJ KHAN YOUTH WING,Muhammad Rafique Khan,312,1
925019934219066,Mardan Ali Zaidi,Mardan Ali Zaidi,310,1
621153604619939,PTI Labour Wing Pakistan - Official,Muhammad Rafique Khan,292,1
197444787675616,Neo News HD Pindi Gheb,These ads ran without a disclaimer,284,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,249,2
122623557486983,Tinted glass Permit,These ads ran without a disclaimer,155,1
106376739103815,Talaash,Neo News,153,2
356097774970187,Ch Shahid Munir Azhar,Ch Shahid Munir Azhar,136,1
106429308893380,One Nation,One Nation,108,1
100112112760730,Adeel Ali Khan,Adeel Ali Khan,≤100,2
145113979161887,The Centrum Media,The Centrum Media,≤100,1
104008791697323,Karachi Insider,Karachi Insider,≤100,2
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
457514774319202,White News پښتو,White News پښتو,≤100,1
107734554385030,Noori Sons,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
152125264826246,Wilo Group,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
100285072308450,officialmalikmusik,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,2
112071155023896,Harper's Bazaar France,These ads ran without a disclaimer,≤100,1
109578537147209,Human Race,These ads ran without a disclaimer,≤100,1
