Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1366892303449939,Partido Republicano,Partido Republicano,3947303,44
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,311759,4
117971414554702,Juan Sutil,Juan Sutil Candidato,228307,73
119515629892632,Eduardo Cretton,Eduardo Andrés Cretton Rebolledo,136323,2
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,127708,9
1548643738480723,Asistencia Deudores,Asistencia Deudores,127064,10
105560941738247,Movilizando Chilenos,Movilizando Chilenos,124411,12
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,114302,17
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,106192,4
104497311518155,Macarena Bravo,Macarena Bravo,103485,4
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,99033,3
580663538777736,Consejo Minero,Feedback Comunicaciones,97083,3
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,96782,7
105798328215264,Asistencia Familia,Asistencia Familia,85108,2
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,79601,8
761606963919174,Somos Aclara,Somos Aclara,79302,7
102660885525434,Con mi plata NO,Con mi plata No,78774,30
110951722267366,World Vision Chile,World Vision Chile,74423,4
583194288451920,Compañía Minera del Pacífico,Martin Rodríguez Jickart,69332,3
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,67822,8
418281855197789,Democracia Cristiana,Democracia Cristiana,66931,9
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,64794,10
101761458511272,Jorge Insunza,Jorge Insunza,53768,16
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,47150,2
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,44842,1
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,44148,31
112089607203762,Consejo del Salmón,Consejo del Salmón,42187,11
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,41863,1
100942448494149,Fernanda Pinochet,Fernanda Pinochet,41364,5
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,39877,6
378598039556864,María José Puigrredón,María José Puigrredón,35031,4
101915952829830,María Pardo Vergara,María Pardo Vergara,34045,4
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,33088,6
103527991214141,Cero DICOM,Cero Dicom,31256,8
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,29779,3
100606052976302,Gloria Hutt,Gloria Hutt,28125,1
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,25874,3
130550720303550,DuocUC,Duoc UC,23162,1
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,22315,2
116710021362220,Mario Rios Santander,Mario Enrique Rios Santander,21253,1
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,20587,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,20416,2
112303492123355,Rodrigo Delgado,Rodrigo Delgado,20017,7
391942677830037,Henry Leal Bizama,Henry Leal Bizama,19739,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,19479,14
386423238164424,Enel Chile,Enel Chile,18708,1
103030962615298,Chile YAAC,Chile YAAC,18656,7
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,18076,1
26929188652,El Observatodo,MiVoz.cl,17436,38
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,16651,3
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,16544,1
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,16189,2
242604915860706,Caja Los Andes,Caja Los Andes,16081,4
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,15717,9
104260521982245,Carlos González Herrera,Carlos González Herrera,15393,1
104820842536215,Ignacio Dülger,Ignacio Dulger,15292,2
103946825976962,Cristian San Martín abogado constituyente,Cristian Daniel San Martin Carrasco,14993,6
104224427947088,Circula el Plástico,Metrix,14890,1
229835819030014,Gabriel Domínguez,Gabriel Domínguez,14598,2
295886120554128,Polpaico,Cemento Polpaico SA,14187,3
228557190541436,BancoEstado,BancoEstado,13058,1
102586276093037,Sergio Bitar,Sergio Bitar,13052,2
930597163645465,Muni Colina,Muni Colina,13040,1
109274558738561,Beatriz Hevia Consejera Los Lagos,Beatriz Hevia Consejera Los Lagos,11809,1
330926060301648,AFP de Chile,Asociación de AFP,11669,2
105216102185508,Cvr_abogados,Cvr_abogados,11102,2
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,10799,7
105167202072,Mario Desbordes,Mario Desbordes,10353,5
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,9799,2
350025708997760,Minera Vizcachitas,Minera Vizcachitas,9186,4
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,9166,1
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,9160,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,9048,7
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,8926,8
1544524942457436,Iván Flores García,Iván Alberto Flores García,8898,1
1106638076061044,Carlos Recondo,Carlos Recondo,8699,2
198921630648476,Vidrios Lirquen,Vidrios Lirquen,8611,1
111317208052178,Jocelyn Ormeño,Jocelyn Priscilla Ormeño Lee,8272,1
102854689398571,Jessica Bengoa,Arturo Ignacio Díaz Medina,8233,1
332314323604220,Matiassanmartin.com,These ads ran without a disclaimer,7448,1
248421278648620,Mario Vilches Alcaíno,Mario Vilches Alcaíno,7236,1
115963444746860,Solange Carmine Constituyente,Solange Carmine,7109,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,7015,3
106112795743664,Verónica Garrido Briceño,Carlos Nino Pizarro Assante,7000,1
114040660504777,Eleonora Espinoza Consejera Constitucional,Eleonora Esther Espinoza Hernández,7000,1
105101844897719,María Claudia Jorquera - Consejera Constitucional Maule,Nicolás Alejandro Pereira Bustamante,6898,1
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,6563,6
100502525971325,Gustavo Dávila de la Gente,Samuel Guelfenbein,6360,1
113540781539326,Workmed,Workmed,5831,13
105139912515190,Nora Viñas Godoy,Nora Luisa Viñas Godoy,5790,1
188894794930378,Diego Silva,Diego Silva,5614,3
102891144402257,Merkén SpA,Brecha Digital Consultores,5166,9
112414063439760,Saludable SPA,Brecha Digital Consultores,5165,12
102666401091730,Fedir Chile SpA,Brecha Digital Consultores Ltda.,5156,9
110346156981687,Alimentaciones Internacionales SA,Brecha Digital Consultores,5155,12
274390833063043,Cristina Bravo Castro,Cristina Andrea Bravo Castro,5012,3
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,5000,1
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,4916,1
113525251672380,Republicanos ñuble,Republicanos del Ñuble,4747,1
105976731810664,Mariela Fincheira Massardo Consejera Constitucional Republicana,Mariela Andrea Fincheira Massardo,4585,2
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,4535,3
108158690830412,MisClases,MisClases,4220,4
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,4042,5
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,3682,3
111323908481002,Comando de voz,Mario Andrés Vilches Alcaíno,3672,1
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,3642,2
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,3593,2
112555455065264,Vehículos en Peligro,Vehículos en Peligro,3489,11
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,3323,2
552429281491628,"Solidaridad, feminista comunista libertaria",Solidaridad | feminista comunista libertaria,3309,1
347551685442293,Confederación de Sindicatos del Comercio y Servicios Financieros,Coordinadora del Comercio y Servicios Financieros,3284,2
103087261729997,Camila Avilés Barraza,Camila Avilés Barraza,3162,2
109507485398506,Luis Valentin Ferrada - Consejero Constitucional,Jorge Marto,3154,6
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,3134,2
114869233710070,Sergio Aguiló Melo,Sergio Patricio Aguiló Melo,3090,1
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Bascur,3038,2
226593947367922,Cultiva,Cultiva,2967,1
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,2948,1
274483471023465,Paula Acuña Consejera Regional,Paula Antonia Acuña Ojeda,2899,3
107826762240781,"Lu Pruzzo, Candidata Constituyente",Digital Traffic,2866,1
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,2733,1
106319847762043,Maipo Informado,maipoinformado,2683,1
