Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,13067,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",10608,30
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,9041,3
118719801252410,Národní plán obnovy,Národní plán obnovy,7213,21
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",6869,6
120461304659141,O2 CZ,O2 Czech republic,3421,2
178362315106,European Parliament,European Parliament,1958,10
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1898,1
103059308644099,Replastuj.cz,Replastuj.cz,1523,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1424,7
55408246161,Amnesty International ČR,Amnesty International ČR,1376,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1346,10
197010357446014,Ondřej Prokop,Ondrej Prokop,1307,4
315972808450196,ČSOB,ČSOB,1164,5
1956144064659620,BlueTV,Aliance pro budoucnost,1057,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,948,6
356451014434612,Marian Jurečka,KDU-ČSL,880,4
137301989386,Aktuálně.cz,Aktuálně.cz,829,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,812,2
460558621177512,Zálohujme.cz,Zálohujme,765,2
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,746,2
214827221987263,Andrej Babiš,Andrej Babiš,648,2
424114981002397,Český rozhlas Plus,Český rozhlas,631,22
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,605,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,604,4
101279652413889,SPOLU pro Prahu,SPOLU Praha,569,5
125830487980906,Solární asociace,Solární asociace,532,3
1469427909957890,Reportér magazín,Reportér magazín,507,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",498,18
106008800769282,KHNP,Bistro Social s.r.o.,487,3
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",463,5
109323929038,Česká pirátská strana,Česká pirátská strana,461,2
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,433,3
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,417,3
117823623864,Transparency International ČR,Transparency International ČR,416,5
137778619615350,Voyo.cz,TV Nova s. r. o.,414,1
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",380,1
495496033796328,Stanislav Blaha,Stanislav Blaha,369,5
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,362,2
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,358,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,356,3
139768309509688,Liberecký kraj,Liberecký kraj,341,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,336,7
146599018696771,NATO,NATO,334,1
267751653384029,Pardubický kraj,Pardubický kraj,319,2
257529307701966,Jiří Pospíšil,TOP 09,308,4
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,307,5
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,296,1
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,288,2
111041662264882,Sociální demokracie,ČSSD,277,3
711658465662315,XTV,XTV,275,9
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",264,4
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,259,4
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,257,4
1853911831515828,Fortuna Casino,These ads ran without a disclaimer,250,1
733410133337387,Michaela Šojdrová,Michaela Šojdrová,241,12
90002267161,TOP 09,TOP 09,238,8
432036383659764,EPP - Pomáhej Pohybem Nadace ČEZ,"Skupina ČEZ, a. s.",232,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,228,1
103596561838998,Svedomi-naroda.cz,Nadační fond Svědomí národa,226,2
822146574595819,Agrární komora České republiky,Agrární komora České republiky,223,2
996724667073669,Piráti Ostrava,Piráti Ostrava,222,4
52479821102,Týdeník Respekt,Týdeník Respekt,221,2
587682004653785,Piráti Praha,Česká pirátská strana - Praha,216,2
123858471641,iROZHLAS.cz,Český rozhlas,207,1
