Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,21595994,295
23383061178,Prabowo Subianto,indonesia Adil makmur,13648688,9
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,6868764,1
106397652451725,Barisan Biru Langit,Barisan Biru Langit,5962552,19
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,4299372,60
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3377667,22
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,2519761,9
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2482969,104
100649018546817,GanjarFans,GanjarFans,2466644,23
102793242742002,Jaksapedia,JAKSAPEDIA,2397043,34
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2014737,29
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1474515,19
111864151754055,Esensi TV,Esensi Tv,987694,83
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,965387,11
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,643609,13
756567881057213,Airlangga Hartarto,Airlangga Hartarto,624979,21
104830667806476,Melihat Indonesia,Melihat Indonesia,577764,17
110419528729730,Golkar Makassar,Yayasan Golkar Institute,527271,18
105523409172833,Kicauan Garuda,Kicauan Garuda,508832,3
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,504571,11
349963858704476,Komit Digital,Komit Digital,482621,69
397612604060624,ilham mendrofa,ilham mendrofa,450436,6
106690092440342,Pemilu KIT,PEMILU KIT,427302,16
101787389640752,Politiktogel Situs Gacor Pilihan Member 2023\n,These ads ran without a disclaimer,370612,1
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,358961,5
1047814245293663,Bapenda Jabar,Bapenda Jabar,342755,11
106256777922958,SEA Today News,These ads ran without a disclaimer,328373,1
104117921752426,Ganjaran App,Ganjaran App,326637,6
110750361762052,Pikiran Rakyat,Pikiran Rakyat,324932,24
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,324061,12
292939164731691,Relawan Herviano,Relawan Herviano,299642,6
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,298329,6
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,295124,6
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,294895,7
104161768809633,Dompet Yatim Dan Dhuafa,Dompet Yatim Dan Dhuafa,272258,3
292356614809409,Relawan Asandra salsabila,Relawan Asandra salsabila,271929,11
102141366190224,Saiful Halim,KBS,270884,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,261441,3
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,248271,11
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,244344,11
110294151987732,Head Politika,Head Politika,238248,1
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,237479,6
197545083607941,Harian Kompas,Harian Kompas,211261,7
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,205141,19
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,204322,5
114012201650176,Fakta Terselubung,Fakta Terselubung,189725,25
39253583478,PDI Perjuangan,PDI Perjuangan,176627,19
102213799392946,Nuansa 2024,Nuansa 2024,164270,1
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,153694,1
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",146646,4
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,138805,13
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,134384,1
153022218082084,Kementerian PPN/Bappenas,Kementerian PPN/Bappenas,130870,1
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,124585,3
106524371346347,NTBSATU.com,NTBSATU.com,122457,3
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,118985,9
102273039070802,Info Terkini,Info Terkini,115505,10
335546226915564,Generasi Melek Politik,Generasi Melek Politik,109442,2
183224468420349,Mata Najwa,These ads ran without a disclaimer,102213,1
666612640353643,Bayu Purnomo,These ads ran without a disclaimer,99998,1
101866128977837,Belajar Pemilu,Belajar Pemilu,99413,8
103330282779367,Dua Digits Creative,Dua Digits Creative,92024,3
109083348423534,Untuk Rakyat,Untuk Rakyat,91611,6
106894958316644,Relawan sintawati,Relawan sintawati,88863,9
103158592648462,shailaharli,These ads ran without a disclaimer,87942,1
120427074392578,Bestie Normans Luntungan 2024,Megahmark,80927,1
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,78957,22
101801699177654,Muhamad Sodikin,Muhamad Sodikin,78605,2
107674052345943,Racik Digital,Racik Digital,70032,3
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abubakar A. Assegaf - Fanspage,61920,6
109455838815878,Moveprenuere,Moveprenuere,59823,2
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,59529,10
116715223517954,YouSee Indonesia,YouSee Indonesia,58745,1
103147072786445,"Sahabat Dasril Affandi, SH,. MH","Sahabat Dasril Affandi, SH,. MH",51976,1
371274723582677,Cak Salam,Cak Salam,48806,2
116938274779236,Timses PTK dan TBL,Timses PTK dan TBL,48247,4
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,45577,1
1500336433513744,Dom Laporte Illustration,These ads ran without a disclaimer,45531,1
223218857703457,SALATIGA CARNIVAL CENTER COUNCIL,These ads ran without a disclaimer,45188,1
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,42342,3
1404114132938624,Randy Saputra AR,These ads ran without a disclaimer,41684,1
572779142753263,Freeport Indonesia,Freeport Indonesia,38899,2
102497641558430,Indonesia Tolak HOAX,Indonesia Tolak HOAX,35952,2
1629828713829906,Hendrik Setiawan,Hendrik Setiawan,35547,1
110368964786452,Kemajuan Bersama,Kemajuan Bersama,34426,2
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,34301,2
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si","I G N Kesuma Kelakan,ST.,M.Si",33742,1
1437706739797687,PKS Kota Medan,PKS Kota Medan,33675,2
1568878769915158,"Dyan Desmanengsih, S.Sos","Dyan Desmanengsih, S.Sos",32070,10
108695584343029,Baik Untuk Kita,Baik Untuk Kita,31811,2
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,30749,1
120347657712430,Sukses For 2024,Sukses For 2024,30004,1
255601878216867,Komisaris Politik,Komisaris Politik,29806,2
302347240546697,AR Visual Project,AR Visual Project,29275,1
102517989571820,Relawan Sulaiman-Irwan,These ads ran without a disclaimer,28666,1
100359258525418,Pemulihan Lebih Baik,Pemulihan Lebih Baik,28319,2
121302717564941,Vitasma Madu Indonesia,These ads ran without a disclaimer,28186,3
1679783648997296,DKISP Kaltara,DKISP Kaltara,27525,2
172623783230266,Fraksi PKS DPRD Kota Yogyakarta,Fraksi PKS DPRD Kota Yogyakarta,27458,1
1219046384807694,Bid Humas Polda Papua Barat,These ads ran without a disclaimer,27429,1
106004407402000,Cakap Politik,Cakap Politik,26766,2
112289955044276,Infopaser.id,Infopaser.id,24340,2
105611715401641,kavlingpekanbaru,These ads ran without a disclaimer,24235,1
108571334357297,Melangkah Lebih Baik,Melangkah Lebih Baik,23235,2
101360112993889,MARI SUNAT,These ads ran without a disclaimer,23225,1
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,23153,1
101076948451651,Masa Depan Kita,Masa Depan Kita,22903,2
400017187232426,Balanga News,Balanga News,22185,1
108935572157427,riahadi,These ads ran without a disclaimer,21896,1
119807501130498,KASTA - Kawan Asri Tadda,Asri Tadda,20311,1
100633329716539,"Ir Muhammad Gazali, S.IP. MM",Muhammad Gazali,20302,2
110612270628787,"Dr. Dedy Wahyudi BZ, SE., MM","Dr. Dedy Wahyudi BZ, SE., MM",20242,1
114871248320842,Awang Ari Jusnanta,Sobat Digital,19678,1
104427162506872,Fakta Anies,Fakta Anies,19061,3
117003884761369,relawanleaderdaeli,These ads ran without a disclaimer,18542,1
105552174411794,Marsa Tanah EMAS Idonesia,These ads ran without a disclaimer,17442,1
104953822603556,Mas Irsad 2024,Mas Irsad 2024,16776,2
1643211482432270,Handi Hardiansyah,Handi Hardiansyah,16601,1
186128434866777,Asri Tadda,AstaMedia Group,15814,1
110386411100081,Rohadi Kurniawan RK,Rohadi Kurniawan RK,15713,3
1207820619252888,PKS Lombok Barat,PKS Lombok Barat,14624,1
108888975461505,"Elisa Ermasari,S.Mn","Elisa Ermasari,S.Mn",13905,1
112031464483846,Speaking Partner Kampung Inggris,These ads ran without a disclaimer,13590,1
101979816154547,PMB UNSIQ,These ads ran without a disclaimer,13378,1
103201246041788,UMKM Bersinergi,These ads ran without a disclaimer,12062,2
102524246199483,Royaldago2 Pamulang,These ads ran without a disclaimer,11748,1
114503001558213,Rusihan Jafar,These ads ran without a disclaimer,11330,1
104380749075958,Enda Campaign,Enda Campaign,11318,2
152596584942580,H. Risdianto Haleng HB,H. Risdianto Haleng HB,10468,2
101830429486953,alhijaz_cibubur,These ads ran without a disclaimer,9558,1
113908645002826,Suara Tak Terdengar,These ads ran without a disclaimer,7899,1
119993994442498,Bunda Omi Romiana H,These ads ran without a disclaimer,7042,1
