Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,256
Guria,≤100
Imereti,296
Kakheti,≤100
Kvemo Kartli,117
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,168
Samtskhe-Javakheti,≤100
Shida Kartli,114
Tbilisi,1309
Unknown,≤100
